type,defName,fileName,lineno,MLOC,PAR,DOC,RMLOC
DEF,main,D:\ansible\modules\subversion.py,292,79,1,0,97
DEF,is_running_service,D:\ansible\modules\systemd_service.py,292,1,1,0,2
DEF,is_deactivating_service,D:\ansible\modules\systemd_service.py,296,1,1,0,2
DEF,request_was_ignored,D:\ansible\modules\systemd_service.py,300,1,1,0,2
DEF,parse_systemctl_show,D:\ansible\modules\systemd_service.py,304,19,1,0,33
DEF,main,D:\ansible\modules\systemd_service.py,342,157,1,0,242
DEF,main,D:\ansible\modules\sysvinit.py,142,148,1,0,229
DEF,runme,D:\ansible\modules\sysvinit.py,322,8,1,0,16
DEF,main,D:\ansible\modules\tempfile.py,99,20,1,0,28
DEF,crc32,D:\ansible\modules\unarchive.py,281,5,2,0,8
DEF,shell_escape,D:\ansible\modules\unarchive.py,291,1,1,0,3
DEF,ZipArchive.__init__,D:\ansible\modules\unarchive.py,302,17,5,0,19
DEF,ZipArchive._permstr_to_octal,D:\ansible\modules\unarchive.py,322,7,3,0,12
DEF,ZipArchive._legacy_file_list,D:\ansible\modules\unarchive.py,335,8,1,0,10
DEF,ZipArchive._crc32,D:\ansible\modules\unarchive.py,346,15,2,0,22
DEF,ZipArchive.files_in_archive,D:\ansible\modules\unarchive.py,370,29,1,0,36
DEF,ZipArchive.is_unarchived,D:\ansible\modules\unarchive.py,407,220,1,0,315
DEF,ZipArchive.unarchive,D:\ansible\modules\unarchive.py,723,11,1,0,16
DEF,ZipArchive.can_handle_archive,D:\ansible\modules\unarchive.py,740,14,1,0,19
DEF,TgzArchive.__init__,D:\ansible\modules\unarchive.py,763,13,5,0,14
DEF,TgzArchive._get_tar_type,D:\ansible\modules\unarchive.py,778,8,1,0,9
DEF,TgzArchive.files_in_archive,D:\ansible\modules\unarchive.py,789,31,1,0,43
DEF,TgzArchive.is_unarchived,D:\ansible\modules\unarchive.py,833,44,1,0,55
DEF,TgzArchive.unarchive,D:\ansible\modules\unarchive.py,889,19,1,0,20
DEF,TgzArchive.can_handle_archive,D:\ansible\modules\unarchive.py,910,16,1,0,24
DEF,TarArchive.__init__,D:\ansible\modules\unarchive.py,938,1,5,0,4
DEF,TarBzipArchive.__init__,D:\ansible\modules\unarchive.py,946,1,5,0,3
DEF,TarXzArchive.__init__,D:\ansible\modules\unarchive.py,953,1,5,0,3
DEF,TarZstdArchive.__init__,D:\ansible\modules\unarchive.py,960,1,5,0,9
DEF,ZipZArchive.__init__,D:\ansible\modules\unarchive.py,972,4,5,0,8
DEF,ZipZArchive.can_handle_archive,D:\ansible\modules\unarchive.py,981,8,1,0,12
DEF,pick_handler,D:\ansible\modules\unarchive.py,996,10,4,0,11
DEF,main,D:\ansible\modules\unarchive.py,1009,80,1,0,125
DEF,format_message,D:\ansible\modules\uri.py,467,2,2,0,3
DEF,write_file,D:\ansible\modules\uri.py,472,24,4,0,34
DEF,absolute_location,D:\ansible\modules\uri.py,508,10,2,0,19
DEF,kv_list,D:\ansible\modules\uri.py,529,7,1,0,12
DEF,form_urlencoded,D:\ansible\modules\uri.py,543,12,1,0,17
DEF,uri,D:\ansible\modules\uri.py,562,27,13,0,42
DEF,main,D:\ansible\modules\uri.py,606,140,1,0,190
DEF,getspnam,D:\ansible\modules\user.py,516,1,1,0,2
DEF,User.__new__,D:\ansible\modules\user.py,543,2,3,0,3
DEF,User.__init__,D:\ansible\modules\user.py,547,51,2,0,61
DEF,User.check_password_encrypted,D:\ansible\modules\user.py,609,23,1,0,38
DEF,User.execute_command,D:\ansible\modules\user.py,648,5,2,0,8
DEF,User.backup_shadow,D:\ansible\modules\user.py,657,2,1,0,3
DEF,User.remove_user_userdel,D:\ansible\modules\user.py,661,10,1,0,14
DEF,User.create_user_useradd,D:\ansible\modules\user.py,676,96,1,0,135
DEF,User._check_usermod_append,D:\ansible\modules\user.py,812,14,1,0,26
DEF,User.modify_user_usermod,D:\ansible\modules\user.py,839,116,1,0,161
DEF,User.group_exists,D:\ansible\modules\user.py,1001,9,2,0,11
DEF,User.group_info,D:\ansible\modules\user.py,1013,6,2,0,8
DEF,User.get_groups_set,D:\ansible\modules\user.py,1022,16,1,0,17
DEF,User.user_group_membership,D:\ansible\modules\user.py,1040,9,1,0,14
DEF,User.user_exists,D:\ansible\modules\user.py,1055,17,1,0,26
DEF,User.get_pwd_info,D:\ansible\modules\user.py,1082,3,1,0,4
DEF,User.user_info,D:\ansible\modules\user.py,1087,6,1,0,7
DEF,User.set_password_expire,D:\ansible\modules\user.py,1095,23,1,0,29
DEF,User.user_password,D:\ansible\modules\user.py,1125,15,1,0,18
DEF,User.parse_shadow_file,D:\ansible\modules\user.py,1144,9,1,0,10
DEF,User.get_ssh_key_path,D:\ansible\modules\user.py,1155,7,1,0,9
DEF,User.ssh_key_gen,D:\ansible\modules\user.py,1165,78,1,0,90
DEF,User.ssh_key_fingerprint,D:\ansible\modules\user.py,1256,8,1,0,10
DEF,User.get_ssh_public_key,D:\ansible\modules\user.py,1267,7,1,0,8
DEF,User.create_user,D:\ansible\modules\user.py,1276,1,1,0,3
DEF,User.remove_user,D:\ansible\modules\user.py,1280,1,1,0,3
DEF,User.modify_user,D:\ansible\modules\user.py,1284,1,1,0,3
DEF,User.create_homedir,D:\ansible\modules\user.py,1288,24,2,0,29
DEF,User.chown_homedir,D:\ansible\modules\user.py,1318,9,4,0,10
DEF,FreeBsdUser._handle_lock,D:\ansible\modules\user.py,1350,20,1,0,24
DEF,FreeBsdUser.remove_user,D:\ansible\modules\user.py,1375,8,1,0,11
DEF,FreeBsdUser.create_user,D:\ansible\modules\user.py,1387,64,1,0,89
DEF,FreeBsdUser.modify_user,D:\ansible\modules\user.py,1477,100,1,0,138
DEF,OpenBSDUser.create_user,D:\ansible\modules\user.py,1645,40,1,0,54
DEF,OpenBSDUser.remove_user_userdel,D:\ansible\modules\user.py,1700,5,1,0,6
DEF,OpenBSDUser.modify_user,D:\ansible\modules\user.py,1707,69,1,0,93
DEF,NetBSDUser.create_user,D:\ansible\modules\user.py,1820,42,1,0,56
DEF,NetBSDUser.remove_user_userdel,D:\ansible\modules\user.py,1877,5,1,0,6
DEF,NetBSDUser.modify_user,D:\ansible\modules\user.py,1884,61,1,0,80
DEF,SunOS.get_password_defaults,D:\ansible\modules\user.py,1985,22,1,0,25
DEF,SunOS.remove_user,D:\ansible\modules\user.py,2011,5,1,0,7
DEF,SunOS.create_user,D:\ansible\modules\user.py,2019,82,1,0,104
DEF,SunOS.modify_user_usermod,D:\ansible\modules\user.py,2124,89,1,0,109
DEF,SunOS.user_info,D:\ansible\modules\user.py,2234,4,1,0,5
DEF,SunOS._user_attr_info,D:\ansible\modules\user.py,2240,10,1,0,11
DEF,DarwinUser.__init__,D:\ansible\modules\user.py,2285,8,2,0,16
DEF,DarwinUser._get_dscl,D:\ansible\modules\user.py,2302,1,1,0,2
DEF,DarwinUser._list_user_groups,D:\ansible\modules\user.py,2305,9,1,0,10
DEF,DarwinUser._get_user_property,D:\ansible\modules\user.py,2316,13,2,0,19
DEF,DarwinUser._get_next_uid,D:\ansible\modules\user.py,2336,20,1,0,28
DEF,DarwinUser._change_user_password,D:\ansible\modules\user.py,2365,8,1,0,21
DEF,DarwinUser._make_group_numerical,D:\ansible\modules\user.py,2387,7,1,0,10
DEF,DarwinUser.__modify_group,D:\ansible\modules\user.py,2398,9,3,0,13
DEF,DarwinUser._modify_group,D:\ansible\modules\user.py,2412,22,1,0,31
DEF,DarwinUser._update_system_user,D:\ansible\modules\user.py,2444,24,1,0,40
DEF,DarwinUser.user_exists,D:\ansible\modules\user.py,2485,4,1,0,6
DEF,DarwinUser.remove_user,D:\ansible\modules\user.py,2492,11,1,0,17
DEF,DarwinUser.create_user,D:\ansible\modules\user.py,2510,41,1,0,59
DEF,DarwinUser.modify_user,D:\ansible\modules\user.py,2570,34,1,0,41
DEF,AIX.remove_user,D:\ansible\modules\user.py,2628,5,1,0,7
DEF,AIX.create_user_useradd,D:\ansible\modules\user.py,2636,39,1,0,53
DEF,AIX.modify_user_usermod,D:\ansible\modules\user.py,2690,56,1,0,76
DEF,AIX.parse_shadow_file,D:\ansible\modules\user.py,2767,23,1,0,45
DEF,HPUX.create_user,D:\ansible\modules\user.py,2828,34,1,0,47
DEF,HPUX.remove_user,D:\ansible\modules\user.py,2876,7,1,0,8
DEF,HPUX.modify_user,D:\ansible\modules\user.py,2885,55,1,0,72
DEF,BusyBox.create_user,D:\ansible\modules\user.py,2968,49,1,0,68
DEF,BusyBox.remove_user,D:\ansible\modules\user.py,3037,6,1,0,11
DEF,BusyBox.modify_user,D:\ansible\modules\user.py,3049,32,1,0,41
DEF,main,D:\ansible\modules\user.py,3101,136,1,0,173
DEF,TCPConnectionInfo.__new__,D:\ansible\modules\wait_for.py,278,2,3,0,3
DEF,TCPConnectionInfo.__init__,D:\ansible\modules\wait_for.py,282,6,2,0,7
DEF,TCPConnectionInfo._get_exclude_ips,D:\ansible\modules\wait_for.py,290,6,1,0,7
DEF,TCPConnectionInfo.get_active_connections_count,D:\ansible\modules\wait_for.py,298,28,1,0,34
DEF,LinuxTCPConnectionInfo.__init__,D:\ansible\modules\wait_for.py,362,4,2,0,5
DEF,LinuxTCPConnectionInfo._get_exclude_ips,D:\ansible\modules\wait_for.py,368,6,1,0,7
DEF,LinuxTCPConnectionInfo.get_active_connections_count,D:\ansible\modules\wait_for.py,376,29,1,0,33
DEF,_convert_host_to_ip,D:\ansible\modules\wait_for.py,411,8,1,0,18
DEF,_convert_host_to_hex,D:\ansible\modules\wait_for.py,431,11,1,0,25
DEF,_timedelta_total_seconds,D:\ansible\modules\wait_for.py,458,3,1,0,4
DEF,get_connection_state_id,D:\ansible\modules\wait_for.py,464,8,1,0,10
DEF,main,D:\ansible\modules\wait_for.py,476,167,1,0,223
DEF,YumRepo.__init__,D:\ansible\modules\yum_repository.py,488,11,2,0,21
DEF,YumRepo.add,D:\ansible\modules\yum_repository.py,510,18,1,0,34
DEF,YumRepo.save,D:\ansible\modules\yum_repository.py,545,16,1,0,20
DEF,YumRepo.remove,D:\ansible\modules\yum_repository.py,566,2,1,0,4
DEF,YumRepo.dump,D:\ansible\modules\yum_repository.py,571,7,1,0,13
DEF,main,D:\ansible\modules\yum_repository.py,586,100,1,0,132
DEF,rate_limit_argument_spec,D:\ansible\module_utils\api.py,38,6,0,0,9
DEF,retry_argument_spec,D:\ansible\module_utils\api.py,49,6,0,0,9
DEF,basic_auth_argument_spec,D:\ansible\module_utils\api.py,60,8,0,0,10
DEF,rate_limit,D:\ansible\module_utils\api.py,72,5,0,3,25
DEF,wrapper,D:\ansible\module_utils\api.py,78,2,1,0,20
DEF,ratelimited,D:\ansible\module_utils\api.py,81,11,2,0,13
DEF,retry,D:\ansible\module_utils\api.py,99,2,0,3,23
DEF,retried,D:\ansible\module_utils\api.py,103,15,2,0,16
DEF,generate_jittered_backoff,D:\ansible\module_utils\api.py,124,2,0,0,11
DEF,retry_never,D:\ansible\module_utils\api.py,137,1,1,0,2
DEF,retry_with_delays_and_condition,D:\ansible\module_utils\api.py,141,7,1,3,38
DEF,_emit_isolated_iterator_copies,D:\ansible\module_utils\api.py,147,4,1,0,6
DEF,function_wrapper,D:\ansible\module_utils\api.py,159,2,1,0,19
DEF,run_function,D:\ansible\module_utils\api.py,161,10,2,0,16
DEF,_get_available_hash_algorithms,D:\ansible\module_utils\basic.py,92,10,1,0,17
DEF,get_platform,D:\ansible\module_utils\basic.py,201,1,1,0,10
DEF,load_platform_subclass,D:\ansible\module_utils\basic.py,219,2,3,0,4
DEF,get_all_subclasses,D:\ansible\module_utils\basic.py,225,1,1,0,3
DEF,heuristic_log_sanitize,D:\ansible\module_utils\basic.py,233,35,1,0,63
DEF,_load_params,D:\ansible\module_utils\basic.py,298,21,1,0,46
DEF,missing_required_lib,D:\ansible\module_utils\basic.py,346,8,1,0,12
DEF,AnsibleModule.__init__,D:\ansible\module_utils\basic.py,361,63,2,0,102
DEF,AnsibleModule.tmpdir,D:\ansible\module_utils\basic.py,465,25,1,0,37
DEF,AnsibleModule.warn,D:\ansible\module_utils\basic.py,503,1,2,0,3
DEF,AnsibleModule.deprecate,D:\ansible\module_utils\basic.py,507,6,2,0,10
DEF,AnsibleModule.load_file_common_arguments,D:\ansible\module_utils\basic.py,518,28,2,0,48
DEF,AnsibleModule.selinux_mls_enabled,D:\ansible\module_utils\basic.py,573,3,1,0,5
DEF,AnsibleModule.selinux_enabled,D:\ansible\module_utils\basic.py,579,3,1,0,5
DEF,AnsibleModule.selinux_initial_context,D:\ansible\module_utils\basic.py,586,5,1,0,7
DEF,AnsibleModule.selinux_default_context,D:\ansible\module_utils\basic.py,595,11,2,0,14
DEF,AnsibleModule.selinux_context,D:\ansible\module_utils\basic.py,610,13,2,0,17
DEF,AnsibleModule.user_and_group,D:\ansible\module_utils\basic.py,628,7,2,0,8
DEF,AnsibleModule.find_mount_point,D:\ansible\module_utils\basic.py,637,4,2,0,13
DEF,AnsibleModule.is_special_selinux_path,D:\ansible\module_utils\basic.py,651,15,2,0,23
DEF,AnsibleModule.set_default_selinux_context,D:\ansible\module_utils\basic.py,675,4,3,0,5
DEF,AnsibleModule.set_context_if_different,D:\ansible\module_utils\basic.py,681,34,4,0,44
DEF,AnsibleModule.set_owner_if_different,D:\ansible\module_utils\basic.py,726,33,4,0,40
DEF,AnsibleModule.set_group_if_different,D:\ansible\module_utils\basic.py,767,33,4,0,40
DEF,AnsibleModule.set_mode_if_different,D:\ansible\module_utils\basic.py,808,61,4,0,84
DEF,AnsibleModule.set_attributes_if_different,D:\ansible\module_utils\basic.py,893,33,4,0,42
DEF,AnsibleModule.get_file_attributes,D:\ansible\module_utils\basic.py,936,18,2,0,19
DEF,AnsibleModule._symbolic_mode_to_octal,D:\ansible\module_utils\basic.py,957,18,3,0,43
DEF,AnsibleModule._apply_operation_to_mode,D:\ansible\module_utils\basic.py,1002,15,4,0,17
DEF,AnsibleModule._get_octal_mode_from_symbolic_perms,D:\ansible\module_utils\basic.py,1021,50,4,2,67
DEF,AnsibleModule.or_reduce,D:\ansible\module_utils\basic.py,1084,1,2,0,2
DEF,AnsibleModule.set_fs_attributes_if_different,D:\ansible\module_utils\basic.py,1089,11,3,0,18
DEF,AnsibleModule.check_file_absent_if_check_mode,D:\ansible\module_utils\basic.py,1108,1,2,0,2
DEF,AnsibleModule.set_directory_attributes_if_different,D:\ansible\module_utils\basic.py,1111,1,3,0,2
DEF,AnsibleModule.set_file_attributes_if_different,D:\ansible\module_utils\basic.py,1114,1,3,0,2
DEF,AnsibleModule.add_path_info,D:\ansible\module_utils\basic.py,1117,31,2,0,39
DEF,AnsibleModule._check_locale,D:\ansible\module_utils\basic.py,1157,11,1,0,23
DEF,AnsibleModule._set_internal_properties,D:\ansible\module_utils\basic.py,1181,14,1,0,22
DEF,AnsibleModule.safe_eval,D:\ansible\module_utils\basic.py,1204,1,2,0,2
DEF,AnsibleModule._load_params,D:\ansible\module_utils\basic.py,1207,1,1,0,8
DEF,AnsibleModule._log_to_syslog,D:\ansible\module_utils\basic.py,1216,12,2,0,15
DEF,AnsibleModule.debug,D:\ansible\module_utils\basic.py,1232,2,2,0,3
DEF,AnsibleModule.log,D:\ansible\module_utils\basic.py,1236,38,2,0,61
DEF,AnsibleModule._log_invocation,D:\ansible\module_utils\basic.py,1298,21,1,0,32
DEF,AnsibleModule._set_cwd,D:\ansible\module_utils\basic.py,1331,14,1,0,19
DEF,AnsibleModule.get_bin_path,D:\ansible\module_utils\basic.py,1351,8,2,0,20
DEF,AnsibleModule.boolean,D:\ansible\module_utils\basic.py,1372,6,2,0,9
DEF,AnsibleModule.jsonify,D:\ansible\module_utils\basic.py,1382,4,2,0,5
DEF,AnsibleModule.from_json,D:\ansible\module_utils\basic.py,1388,1,2,0,2
DEF,AnsibleModule.add_cleanup_file,D:\ansible\module_utils\basic.py,1391,2,2,0,3
DEF,AnsibleModule.do_cleanup_files,D:\ansible\module_utils\basic.py,1395,2,1,0,3
DEF,AnsibleModule._return_formatted,D:\ansible\module_utils\basic.py,1399,30,2,0,49
DEF,AnsibleModule.exit_json,D:\ansible\module_utils\basic.py,1449,3,2,0,6
DEF,AnsibleModule.fail_json,D:\ansible\module_utils\basic.py,1456,7,3,0,14
DEF,AnsibleModule.fail_on_missing_params,D:\ansible\module_utils\basic.py,1471,6,1,0,7
DEF,AnsibleModule.digest_from_file,D:\ansible\module_utils\basic.py,1479,20,3,0,27
DEF,AnsibleModule.md5,D:\ansible\module_utils\basic.py,1507,3,2,0,14
DEF,AnsibleModule.sha1,D:\ansible\module_utils\basic.py,1522,1,2,0,3
DEF,AnsibleModule.sha256,D:\ansible\module_utils\basic.py,1526,1,2,0,3
DEF,AnsibleModule.backup_local,D:\ansible\module_utils\basic.py,1530,9,2,0,15
DEF,AnsibleModule.cleanup,D:\ansible\module_utils\basic.py,1546,5,2,0,6
DEF,AnsibleModule.preserved_copy,D:\ansible\module_utils\basic.py,1553,15,3,0,34
DEF,AnsibleModule.atomic_move,D:\ansible\module_utils\basic.py,1588,77,3,0,111
DEF,AnsibleModule._unsafe_writes,D:\ansible\module_utils\basic.py,1700,13,3,0,17
DEF,AnsibleModule._clean_args,D:\ansible\module_utils\basic.py,1718,23,2,0,30
DEF,AnsibleModule.run_command,D:\ansible\module_utils\basic.py,1749,129,2,2,275
DEF,AnsibleModule.preexec,D:\ansible\module_utils\basic.py,1898,2,1,0,3
DEF,AnsibleModule.append_to_file,D:\ansible\module_utils\basic.py,2025,4,3,0,5
DEF,AnsibleModule.bytes_to_human,D:\ansible\module_utils\basic.py,2031,1,2,0,2
DEF,AnsibleModule.human_to_bytes,D:\ansible\module_utils\basic.py,2037,1,2,0,2
DEF,AnsibleModule.get_buffer_size,D:\ansible\module_utils\basic.py,2048,9,1,0,12
DEF,get_module_path,D:\ansible\module_utils\basic.py,2062,1,1,0,2
DEF,__getattr__,D:\ansible\module_utils\basic.py,2066,39,1,0,47
DEF,write_to_stream,D:\ansible\module_utils\connection.py,45,3,2,0,6
DEF,send_data,D:\ansible\module_utils\connection.py,53,2,2,0,3
DEF,recv_data,D:\ansible\module_utils\connection.py,58,15,1,0,16
DEF,exec_command,D:\ansible\module_utils\connection.py,76,8,2,0,9
DEF,request_builder,D:\ansible\module_utils\connection.py,87,4,3,0,6
DEF,ConnectionError.__init__,D:\ansible\module_utils\connection.py,97,2,4,0,4
DEF,Connection.__init__,D:\ansible\module_utils\connection.py,105,3,2,0,4
DEF,Connection.__getattr__,D:\ansible\module_utils\connection.py,110,6,2,0,7
DEF,Connection._exec_jsonrpc,D:\ansible\module_utils\connection.py,118,34,4,0,48
DEF,Connection.__rpc__,D:\ansible\module_utils\connection.py,167,7,4,0,19
DEF,Connection.send,D:\ansible\module_utils\connection.py,187,13,2,0,19
DEF,AnsibleValidationError.__init__,D:\ansible\module_utils\errors.py,15,2,2,0,4
DEF,AnsibleValidationError.msg,D:\ansible\module_utils\errors.py,21,2,1,0,3
DEF,AnsibleValidationErrorMultiple.__init__,D:\ansible\module_utils\errors.py,29,2,1,0,3
DEF,AnsibleValidationErrorMultiple.__getitem__,D:\ansible\module_utils\errors.py,33,1,2,0,2
DEF,AnsibleValidationErrorMultiple.__setitem__,D:\ansible\module_utils\errors.py,36,1,3,0,2
DEF,AnsibleValidationErrorMultiple.__delitem__,D:\ansible\module_utils\errors.py,39,1,2,0,2
DEF,AnsibleValidationErrorMultiple.msg,D:\ansible\module_utils\errors.py,43,2,1,0,3
DEF,AnsibleValidationErrorMultiple.messages,D:\ansible\module_utils\errors.py,48,2,1,0,3
DEF,AnsibleValidationErrorMultiple.append,D:\ansible\module_utils\errors.py,52,1,2,0,7
DEF,AnsibleValidationErrorMultiple.extend,D:\ansible\module_utils\errors.py,60,1,2,0,3
DEF,_filter_non_json_lines,D:\ansible\module_utils\json_utils.py,34,24,1,0,45
DEF,get_exception,D:\ansible\module_utils\pycompat24.py,36,4,1,0,18
DEF,__getattr__,D:\ansible\module_utils\pycompat24.py,56,10,1,0,15
DEF,sysv_is_enabled,D:\ansible\module_utils\service.py,44,7,1,0,16
DEF,get_sysv_script,D:\ansible\module_utils\service.py,62,4,1,0,13
DEF,sysv_exists,D:\ansible\module_utils\service.py,77,1,1,0,8
DEF,get_ps,D:\ansible\module_utils\service.py,87,12,2,0,19
DEF,fail_if_missing,D:\ansible\module_utils\service.py,108,2,3,0,12
DEF,fork_process,D:\ansible\module_utils\service.py,122,19,1,0,40
DEF,daemonize,D:\ansible\module_utils\service.py,164,49,2,0,93
DEF,check_ps,D:\ansible\module_utils\service.py,259,10,2,0,18
DEF,is_systemd_managed,D:\ansible\module_utils\service.py,279,11,1,0,25
DEF,_get_quote_state,D:\ansible\module_utils\splitter.py,32,10,2,0,18
DEF,_count_jinja2_blocks,D:\ansible\module_utils\splitter.py,52,7,4,0,13
DEF,split_args,D:\ansible\module_utils\splitter.py,67,66,1,0,141
DEF,is_quoted,D:\ansible\module_utils\splitter.py,210,1,1,0,2
DEF,unquote,D:\ansible\module_utils\splitter.py,214,3,1,0,5
DEF,HTTPGSSAPIAuthHandler.__init__,D:\ansible\module_utils\urls.py,103,3,1,0,4
DEF,HTTPGSSAPIAuthHandler.get_auth_value,D:\ansible\module_utils\urls.py,108,3,2,0,4
DEF,HTTPGSSAPIAuthHandler.http_error_401,D:\ansible\module_utils\urls.py,113,37,6,0,58
DEF,MissingModuleError.__init__,D:\ansible\module_utils\urls.py,215,2,3,0,4
DEF,unix_socket_patch_httpconnection_connect,D:\ansible\module_utils\urls.py,225,5,1,0,9
DEF,UnixHTTPSConnection.__init__,D:\ansible\module_utils\urls.py,236,1,2,0,2
DEF,UnixHTTPSConnection.connect,D:\ansible\module_utils\urls.py,239,2,1,0,8
DEF,UnixHTTPSConnection.__call__,D:\ansible\module_utils\urls.py,248,1,3,0,3
DEF,UnixHTTPSHandler.__init__,D:\ansible\module_utils\urls.py,253,1,3,0,3
DEF,UnixHTTPSHandler.https_open,D:\ansible\module_utils\urls.py,257,10,2,0,13
DEF,UnixHTTPConnection.__init__,D:\ansible\module_utils\urls.py,275,1,2,0,2
DEF,UnixHTTPConnection.connect,D:\ansible\module_utils\urls.py,278,7,1,0,8
DEF,UnixHTTPConnection.__call__,D:\ansible\module_utils\urls.py,287,1,3,0,3
DEF,UnixHTTPHandler.__init__,D:\ansible\module_utils\urls.py,295,1,3,0,3
DEF,UnixHTTPHandler.http_open,D:\ansible\module_utils\urls.py,299,1,2,0,2
DEF,ParseResultDottedDict.__init__,D:\ansible\module_utils\urls.py,307,1,3,0,3
DEF,ParseResultDottedDict.as_list,D:\ansible\module_utils\urls.py,311,1,1,0,5
DEF,generic_urlparse,D:\ansible\module_utils\urls.py,318,7,1,0,17
DEF,extract_pem_certs,D:\ansible\module_utils\urls.py,337,2,1,0,3
DEF,get_response_filename,D:\ansible\module_utils\urls.py,342,6,1,0,8
DEF,parse_content_type,D:\ansible\module_utils\urls.py,352,6,1,0,7
DEF,GzipDecodedReader.__init__,D:\ansible\module_utils\urls.py,367,4,2,0,6
DEF,GzipDecodedReader.close,D:\ansible\module_utils\urls.py,374,3,1,0,5
DEF,GzipDecodedReader.missing_gzip_error,D:\ansible\module_utils\urls.py,381,4,1,0,6
DEF,HTTPRedirectHandler.__init__,D:\ansible\module_utils\urls.py,396,1,1,0,2
