class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
awscli.table.Section,1,1,0,1,0,0,0,0,0,1,0
awscli.customizations.configure.SectionNotFoundError,0,0,0,0,0,0,0,0,0,0,0
awscli.errorhandler.ServerError,1,1,0,1,0,1,0,0,0,0,0
awscli.argparser.ServiceArgParser,1,1,0,1,0,1,0,0,0,0,0
awscli.clidriver.ServiceCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.clidocs.ServiceDocumentEventHandler,2,2,0,2,0,1,0,0,0,1,0
awscli.help.ServiceHelpCommand,2,1,1,1,0,1,0,0,0,0,1
awscli.clidriver.ServiceOperation,2,0,2,0,0,0,1,0,0,0,1
awscli.customizations.s3.utils.SetFileUtimeError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.cloudtrail.validation.Sha256RSADigestValidator,1,1,0,1,0,0,0,1,0,0,0
awscli.schema.ShapeNameGenerator,1,1,0,1,0,0,0,0,0,1,0
awscli.shorthand.ShorthandParseError,0,0,0,0,0,0,0,0,0,0,0
awscli.shorthand.ShorthandParser,2,1,1,1,0,0,0,0,0,1,1
awscli.customizations.s3.executor.ShutdownThreadRequest,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.cloudfront.SignCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.syncstrategy.base.SizeAndLastModifiedSync,2,1,1,1,0,1,1,0,0,0,0
awscli.customizations.s3.syncstrategy.sizeonly.SizeOnlySync,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.ssh.Socks,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.ec2secgroupsimplify.SourceGroupArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.utils.StablePriorityQueue,1,1,0,1,0,0,0,0,0,1,0
awscli.customizations.arguments.StatefulArgument,4,2,2,2,0,1,2,0,0,1,0
awscli.customizations.streamingoutputarg.StreamingOutputArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.config.StringConfiguration,1,1,0,1,0,1,0,0,0,0,0
awscli.testutils.StringIOWithFileNo,0,0,0,0,0,0,0,0,0,0,0
