class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
tests.integration.s3.test_key.S3KeySigV4Test,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_key.S3KeyTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_key.S3KeyVersionCopyTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_mfa.S3MFATest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_multidelete.S3MultiDeleteTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_multipart.S3MultiPartUploadSigV4Test,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_multipart.S3MultiPartUploadTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_connect_to_region.S3SpecifyHost,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_versioning.S3VersionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sdb.test_cert_verification.SDBCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.sdb.test_connection.SDBConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.ses.test_cert_verification.SESCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.ses.test_connection.SESConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.unit.utils.test_utils.TestPassword.test_custom_hashclass.SHA224Password,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sns.test_cert_verification.SNSCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.sns.test_sns_sqs_subscription.SNSSubcribeSQSTest,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_connection.SQSAuthParams,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sqs.test_cert_verification.SQSCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.sqs.test_connection.SQSConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_connection.SQSMessageAttributesParsing,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_connection.SQSProfileName,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_connection.SQSSendBatchMessageAttributes,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_connection.SQSSendMessageAttributes,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sts.test_cert_verification.STSCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.sts.test_credentials.STSCredentialsTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.swf.test_cert_verification.SWFCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.dynamodb2.test_table.SchemaFieldsTestCase,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_securitygroup.SecurityGroupTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.ServiceCertVerificationTest,29,0,29,0,0,0,29,0,0,0,0
tests.integration.sts.test_session_token.SessionTokenTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.swf.test_layer1.SimpleWorkflowLayer1Test,1,1,0,1,0,1,0,0,0,0,0
tests.integration.swf.test_layer1.SimpleWorkflowLayer1TestBase,2,0,2,0,0,0,2,0,0,0,0
tests.integration.storage_uri.test_storage_uri.StorageUriTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sns.test_connection.StubResponse,0,0,0,0,0,0,0,0,0,0,0
tests.integration.support.test_cert_verification.SupportCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.swf.test_layer1_workflow_execution.SwfL1WorkflowExecutionTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.dynamodb2.test_table.TableTestCase,0,0,0,0,0,0,0,0,0,0,0
tests.mturk.create_hit_external.Test,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_element_lists.Test1Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_missing_lists.Test2Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_simple_lists.Test3Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_missing_member_list.Test4Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_empty_member_list.Test5Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_member_list.Test6Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_nested_lists.Test7Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_member_list_specification.Test8Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_member_list_specification.Test8extra,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_nested_elements.Test9Result,0,0,0,0,0,0,0,0,0,0,0
tests.unit.mws.test_response.TestMWSResponse.test_parsing_nested_elements.Test9one,0,0,0,0,0,0,0,0,0,0,0
tests.unit.elasticache.test_api_interface.TestAPIInterface,0,0,0,0,0,0,0,0,0,0,0
tests.unit.test_connection.TestAWSAuthConnection,0,0,0,0,0,0,0,0,0,0,0
tests.integration.awslambda.test_awslambda.TestAWSLambda,0,0,0,0,0,0,0,0,0,0,0
tests.unit.awslambda.test_awslambda.TestAWSLambda,0,0,0,0,0,0,0,0,0,0,0
tests.unit.test_connection.TestAWSQueryConnection,2,0,2,0,0,0,2,0,0,0,0
tests.unit.test_connection.TestAWSQueryConnectionSimple,1,1,0,1,0,1,0,0,0,0,0
tests.unit.test_connection.TestAWSQueryStatus,1,1,0,1,0,1,0,0,0,0,0
tests.unit.vpc.test_vpc_peering_connection.TestAcceptVpcPeeringConnection,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_connection.TestAccountAttributes,1,1,0,1,0,1,0,0,0,0,0
tests.unit.swf.test_layer2_actors.TestActors,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_ec2object.TestAddTags,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_connection.TestAssociateAddress,1,1,0,1,0,1,0,0,0,0,0
tests.unit.ec2.test_connection.TestAssociateAddressFail,1,1,0,1,0,1,0,0,0,0,0
tests.unit.vpc.test_dhcpoptions.TestAssociateDhcpOptions,0,0,0,0,0,0,0,0,0,0,0
tests.unit.vpc.test_routetable.TestAssociateRouteTable,0,0,0,0,0,0,0,0,0,0,0
tests.unit.vpc.test_vpc.TestAttachClassicLinkVpc,1,1,0,1,0,1,0,0,0,0,0
tests.unit.ec2.autoscale.test_group.TestAttachInstances,0,0,0,0,0,0,0,0,0,0,0
tests.unit.vpc.test_internetgateway.TestAttachInternetGateway,0,0,0,0,0,0,0,0,0,0,0
tests.unit.vpc.test_vpngateway.TestAttachVpnGateway,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.autoscale.test_group.TestAutoScaleGroup,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.autoscale.test_group.TestAutoScaleGroupHonorCooldown,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.autoscale.test_group.TestAutoScalingTag,0,0,0,0,0,0,0,0,0,0,0
tests.unit.swf.test_layer2_base.TestBase,0,0,0,0,0,0,0,0,0,0,0
tests.unit.dynamodb.test_batch.TestBatchObjects,0,0,0,0,0,0,0,0,0,0,0
tests.integration.sqs.test_bigmessage.TestBigMessage,0,0,0,0,0,0,0,0,0,0,0
tests.unit.sqs.test_message.TestBigMessage,0,0,0,0,0,0,0,0,0,0,0
tests.unit.dynamodb.test_types.TestBinary,0,0,0,0,0,0,0,0,0,0,0
tests.unit.test_exception.TestBotoServerError,0,0,0,0,0,0,0,0,0,0,0
tests.unit.utils.test_utils.TestBuildInstanceMetadataURL,0,0,0,0,0,0,0,0,0,0,0
tests.unit.s3.test_cors_configuration.TestCORSConfiguration,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_connection.TestCancelReservedInstancesListing,1,1,0,1,0,1,0,0,0,0,0
tests.unit.ec2.test_spotinstance.TestCancelSpotInstanceRequests,0,0,0,0,0,0,0,0,0,0,0
tests.unit.route53.test_connection.TestChangeResourceRecordSetsRoute53,0,0,0,0,0,0,0,0,0,0,0
tests.unit.glacier.test_utils.TestChunking,0,0,0,0,0,0,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationCancelUpdateStack,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationCreateStack,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationDeleteStack,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationDescribeStackResource,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationDescribeStackResources,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationDescribeStacks,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationEstimateTemplateCost,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationGetStackPolicy,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationGetStackevents,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationGetTemplate,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationListStackResources,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationListStacks,1,1,0,1,0,1,0,0,0,0,0
tests.unit.cloudformation.test_connection.TestCloudFormationSetStackPolicy,1,1,0,1,0,1,0,0,0,0,0
