class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
mailpile.crypto.state.KeyLookupError,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.keylookup.KeychainLookupHandler,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.keylookup.KeyserverLookupHandler,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.ListContacts,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.ListDir,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.tags.ListFilters,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.groups.ListGroups,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.ListProfiles,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.tags.ListTags,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.contacts.ListVCards,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Load,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.plugins.LoadPlugin,1,1,0,1,0,1,0,0,0,0,0
mailpile.mail_source.local.LocalMailSource,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.keylookup.LookupHandler,2,0,2,0,0,0,2,0,0,0,0
mailpile.mailboxes.macmail.MacMaildir,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.macmail.MacMaildirMessage,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.gui.test_mail.MailGuiTest,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.MailPileUnittest,0,0,0,0,0,0,0,0,0,0,0
mailpile.mail_source.imap.ImapMailSource.MailSourceVfs,0,0,0,0,0,0,0,0,0,0,0
mailpile.mail_source.BaseMailSource.MailSourceVfs,2,1,1,1,0,1,0,0,0,0,1
mailpile.Mailpile,2,2,0,2,0,0,0,0,0,2,0
mailpile.www.jinjaextensions.MailpileCommand,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.gmvault.MailpileMailbox,1,1,0,1,0,1,0,0,0,0,0
mailpile.mailboxes.imap.MailpileMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.macmail.MailpileMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.maildir.MailpileMailbox,2,0,2,0,0,0,2,0,0,0,0
mailpile.mailboxes.maildirwin.MailpileMailbox,1,1,0,1,0,1,0,0,0,0,0
mailpile.mailboxes.mbox.MailpileMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.pop3.MailpileMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.wervd.MailpileMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.tests.gui.MailpileSeleniumTest,1,0,1,0,0,0,0,0,0,0,1
mailpile.vcard.MailpileVCard,1,1,0,1,0,1,0,0,0,0,0
mailpile.vfs.MailpileVFS,1,1,0,1,0,1,0,0,0,0,0
mailpile.vfs.MailpileVfsBase,4,0,4,0,0,0,4,0,0,0,0
mailpile.vfs.MailpileVfsLocal,1,1,0,1,0,1,0,0,0,0,0
mailpile.vfs.MailpileVfsRoot,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.migrate.Migrate,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.mime.MimeEncryptingWrapper,2,1,1,1,0,1,1,0,0,0,0
mailpile.crypto.mime.MimeSigningWrapper,2,1,1,1,0,1,1,0,0,0,0
mailpile.crypto.mime.MimeWrapper,2,0,2,0,0,0,2,0,0,0,0
mailpile.plugins.vcard_mork.MorkImporter,2,1,1,1,0,1,0,0,1,0,0
mailpile.plugins.tags.MoveFilter,1,1,0,1,0,1,0,0,0,0,0
mailpile.postinglist.NewPostingList,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.search.Next,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.keylookup.nicknym.Nicknym,0,0,0,0,0,0,0,0,0,0,0
mailpile.plugins.keylookup.nicknym.NicknymGetKey,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.keylookup.nicknym.NicknymRefreshKeys,1,1,0,1,0,1,0,0,0,0,0
mailpile.mail_source.imap._Mocks.NoDns,1,1,0,1,0,1,0,0,0,0,0
mailpile.mailutils.NoFromAddressError,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailutils.NoRecipientError,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailutils.NoSuchMailboxError,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.NoSuchMailboxError,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailutils.NotEditableError,0,0,0,0,0,0,0,0,0,0,0
mailpile.postinglist.OldPostingList,1,0,1,0,0,0,1,0,0,0,0
mailpile.crypto.gpgi.OpenPGPMimeEncryptingWrapper,2,1,1,1,0,1,1,0,0,0,0
mailpile.crypto.gpgi.OpenPGPMimeSignEncryptWrapper,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.gpgi.OpenPGPMimeSigningWrapper,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Optimize,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.search.Order,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Output,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.streamer.OutputCoprocess,2,1,1,1,0,1,1,0,0,0,0
mailpile.plugins.vcard_gnupg.PGPKeysAsVCards,1,1,0,1,0,1,0,0,0,0,0
