class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated,RCLOC,CLOC,NOA,NOM,fileName,lineno
ansible.module_utils.facts.system.apparmor,3,2,1,2,0,0,0,0,0,0,0,14.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\apparmor.py,27.0
ansible.module_utils.facts.system.caps,3,2,1,2,0,0,0,0,0,0,0,36.0,5.0,2.0,1.0,D:\ansible\module_utils\facts\system\caps.py,25.0
ansible.module_utils.facts.system.chroot,4,2,2,2,0,0,0,0,0,0,0,6.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\chroot.py,43.0
ansible.module_utils.facts.system.cmdline,4,3,1,3,0,0,0,0,0,0,0,54.0,7.0,2.0,4.0,D:\ansible\module_utils\facts\system\cmdline.py,27.0
ansible.module_utils.facts.system.date_time,4,3,1,3,0,0,0,0,0,0,0,42.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\date_time.py,28.0
ansible.module_utils.facts.system.distribution,7,5,2,5,0,0,0,0,0,0,0,451.0,50.0,4.0,18.0,D:\ansible\module_utils\facts\system\distribution.py,48.0
ansible.module_utils.facts.system.dns,4,3,1,3,0,0,0,0,0,0,0,43.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\dns.py,25.0
ansible.module_utils.facts.system.env,4,3,1,3,0,0,0,0,0,0,0,12.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\env.py,27.0
ansible.module_utils.facts.system.fips,4,3,1,3,0,0,0,0,0,0,0,12.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\fips.py,27.0
ansible.module_utils.facts.system.loadavg,3,2,1,2,0,0,0,0,0,0,0,18.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\loadavg.py,13.0
ansible.module_utils.facts.system.local,6,5,1,5,0,0,0,0,0,0,0,85.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\local.py,32.0
ansible.module_utils.facts.system.lsb,4,3,1,3,0,0,0,0,0,0,0,80.0,7.0,3.0,3.0,D:\ansible\module_utils\facts\system\lsb.py,28.0
ansible.module_utils.facts.system.pkg_mgr,5,2,3,2,0,0,0,0,0,0,0,7.0,5.0,3.0,1.0,D:\ansible\module_utils\facts\system\pkg_mgr.py,51.0
ansible.module_utils.facts.system.platform,6,3,3,3,0,0,0,0,0,0,0,66.0,10.0,2.0,1.0,D:\ansible\module_utils\facts\system\platform.py,33.0
ansible.module_utils.facts.system.python,3,2,1,2,0,0,0,0,0,0,0,28.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\python.py,34.0
ansible.module_utils.facts.system.selinux,5,4,1,4,0,0,0,0,0,0,0,56.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\selinux.py,37.0
ansible.module_utils.facts.system.service_mgr,9,6,3,6,0,0,0,0,0,0,0,115.0,7.0,3.0,3.0,D:\ansible\module_utils\facts\system\service_mgr.py,39.0
ansible.module_utils.facts.system.ssh_pub_keys,4,3,1,3,0,0,0,0,0,0,0,31.0,8.0,2.0,1.0,D:\ansible\module_utils\facts\system\ssh_pub_keys.py,25.0
ansible.module_utils.facts.system.systemd,4,3,1,3,0,0,0,0,0,0,0,22.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\system\systemd.py,26.0
ansible.module_utils.facts.system.user,3,2,1,2,0,0,0,0,0,0,0,28.0,7.0,2.0,1.0,D:\ansible\module_utils\facts\system\user.py,27.0
ansible.module_utils.facts.timeout,8,0,8,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\module_utils\facts\timeout.py,28.0
ansible.module_utils.facts.virtual,0,0,0,0,0,0,0,0,0,0,0,31.0,4.0,1.0,3.0,D:\ansible\module_utils\facts\virtual\base.py,26.0
ansible.module_utils.facts.virtual.base,9,2,7,2,0,0,0,0,0,0,0,31.0,4.0,1.0,3.0,D:\ansible\module_utils\facts\virtual\base.py,26.0
ansible.module_utils.facts.virtual.dragonfly,2,1,1,1,0,0,0,0,0,0,0,4.0,3.0,2.0,0.0,D:\ansible\module_utils\facts\virtual\dragonfly.py,21.0
ansible.module_utils.facts.virtual.freebsd,4,2,2,2,0,0,0,0,0,0,0,50.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\virtual\freebsd.py,24.0
ansible.module_utils.facts.virtual.hpux,2,1,1,1,0,0,0,0,0,0,0,43.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\virtual\hpux.py,24.0
ansible.module_utils.facts.virtual.linux,3,2,1,2,0,0,0,0,0,0,0,374.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\virtual\linux.py,26.0
ansible.module_utils.facts.virtual.netbsd,3,2,1,2,0,0,0,0,0,0,0,44.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\virtual\netbsd.py,24.0
ansible.module_utils.facts.virtual.openbsd,4,3,1,3,0,0,0,0,0,0,0,43.0,4.0,2.0,1.0,D:\ansible\module_utils\facts\virtual\openbsd.py,26.0
ansible.module_utils.facts.virtual.sunos,2,1,1,1,0,0,0,0,0,0,0,111.0,3.0,1.0,1.0,D:\ansible\module_utils\facts\virtual\sunos.py,23.0
ansible.module_utils.facts.virtual.sysctl,3,0,3,0,0,0,0,0,0,0,0,91.0,4.0,0.0,3.0,D:\ansible\module_utils\facts\virtual\sysctl.py,21.0
ansible.module_utils.six,103,0,103,0,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\module_utils\six\__init__.py,69.0
ansible.module_utils.urls,18,3,15,3,0,0,0,0,0,0,0,74.0,6.0,2.0,3.0,D:\ansible\module_utils\urls.py,97.0
ansible.module_utils.yumdnf,2,0,2,0,0,0,0,0,0,0,0,99.0,4.0,0.0,3.0,D:\ansible\module_utils\yumdnf.py,60.0
ansible.modules,0,0,0,0,0,0,0,0,0,0,0,75.0,4.0,0.0,3.0,D:\ansible\modules\apt.py,408.0
ansible.modules.apt,9,8,1,8,0,0,0,0,0,0,0,75.0,4.0,0.0,3.0,D:\ansible\modules\apt.py,408.0
ansible.modules.apt_repository,9,9,0,9,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\modules\apt_repository.py,222.0
ansible.modules.copy,5,4,1,4,0,0,0,0,0,0,0,3.0,2.0,0.0,1.0,D:\ansible\modules\copy.py,303.0
ansible.modules.cron,5,5,0,5,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\modules\cron.py,222.0
ansible.modules.dnf,7,7,0,7,0,0,0,0,0,0,0,920.0,19.0,0.0,18.0,D:\ansible\modules\dnf.py,408.0
ansible.modules.dnf5,4,4,0,4,0,0,0,0,0,0,0,286.0,4.0,0.0,3.0,D:\ansible\modules\dnf5.py,430.0
ansible.modules.file,2,2,0,2,0,0,0,0,0,0,0,6.0,3.0,0.0,2.0,D:\ansible\modules\file.py,248.0
ansible.modules.find,4,4,0,4,0,0,0,0,0,0,0,4.0,1.0,0.0,1.0,D:\ansible\modules\find.py,279.0
ansible.modules.group,3,3,0,3,0,0,0,0,0,0,0,121.0,13.0,3.0,9.0,D:\ansible\modules\group.py,124.0
ansible.modules.hostname,6,6,0,6,0,0,0,0,0,0,0,37.0,9.0,0.0,8.0,D:\ansible\modules\hostname.py,102.0
ansible.modules.package,0,0,0,0,0,0,0,0,0,0,0,37.0,5.0,1.0,3.0,D:\ansible\modules\package_facts.py,270.0
ansible.modules.package_facts,6,6,0,6,0,0,0,0,0,0,0,37.0,5.0,1.0,3.0,D:\ansible\modules\package_facts.py,270.0
ansible.modules.pip,5,5,0,5,0,0,0,0,0,0,0,61.0,6.0,1.0,5.0,D:\ansible\modules\pip.py,617.0
ansible.modules.rpm_key,4,4,0,4,0,0,0,0,0,0,0,139.0,11.0,0.0,10.0,D:\ansible\modules\rpm_key.py,96.0
ansible.modules.service,8,8,0,8,0,0,0,0,0,0,0,270.0,14.0,2.0,11.0,D:\ansible\modules\service.py,186.0
ansible.modules.service_facts,3,3,0,3,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\modules\service_facts.py,100.0
ansible.modules.subversion,3,3,0,3,0,0,0,0,0,0,0,149.0,15.0,1.0,13.0,D:\ansible\modules\subversion.py,141.0
ansible.modules.unarchive,6,6,0,6,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\modules\unarchive.py,296.0
ansible.modules.user,7,7,0,7,0,0,0,0,0,0,0,12.0,11.0,1.0,0.0,D:\ansible\modules\user.py,485.0
ansible.modules.wait_for,4,4,0,4,0,0,0,0,0,0,0,78.0,13.0,4.0,4.0,D:\ansible\modules\wait_for.py,254.0
ansible.modules.yum_repository,3,3,0,3,0,0,0,0,0,0,0,155.0,58.0,6.0,5.0,D:\ansible\modules\yum_repository.py,429.0
ansible.parsing,0,0,0,0,0,0,0,0,0,0,0,25.0,5.0,1.0,3.0,D:\ansible\parsing\ajson.py,16.0
ansible.parsing.ajson,10,4,6,4,0,0,0,0,0,0,0,25.0,5.0,1.0,3.0,D:\ansible\parsing\ajson.py,16.0
ansible.parsing.dataloader,16,11,5,11,0,0,0,0,0,0,0,447.0,23.0,0.0,23.0,D:\ansible\parsing\dataloader.py,33.0
ansible.parsing.mod_args,13,11,2,11,0,0,0,0,0,0,0,296.0,6.0,0.0,6.0,D:\ansible\parsing\mod_args.py,56.0
ansible.parsing.vault,13,7,6,7,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\parsing\vault\__init__.py,72.0
ansible.parsing.yaml,0,0,0,0,0,0,0,0,0,0,0,113.0,9.0,0.0,8.0,D:\ansible\parsing\yaml\constructor.py,33.0
ansible.parsing.yaml.constructor,8,7,1,7,0,0,0,0,0,0,0,113.0,9.0,0.0,8.0,D:\ansible\parsing\yaml\constructor.py,33.0
ansible.parsing.yaml.dumper,12,7,5,7,0,0,0,0,0,0,0,5.0,1.0,0.0,0.0,D:\ansible\parsing\yaml\dumper.py,31.0
ansible.parsing.yaml.loader,7,2,5,2,0,0,0,0,0,0,0,8.0,2.0,0.0,1.0,D:\ansible\parsing\yaml\loader.py,26.0
ansible.parsing.yaml.objects,16,2,14,2,0,0,0,0,0,0,0,26.0,7.0,4.0,2.0,D:\ansible\parsing\yaml\objects.py,28.0
ansible.playbook,13,9,4,9,0,0,0,0,0,0,0,115.0,11.0,0.0,11.0,D:\ansible\playbook\attribute.py,25.0
ansible.playbook.attribute,20,3,17,3,0,0,0,0,0,0,0,115.0,11.0,0.0,11.0,D:\ansible\playbook\attribute.py,25.0
ansible.playbook.base,23,14,9,14,0,0,0,0,0,0,0,6.0,2.0,0.0,2.0,D:\ansible\playbook\base.py,72.0
ansible.playbook.block,22,14,8,14,0,0,0,0,0,0,0,407.0,29.0,4.0,24.0,D:\ansible\playbook\block.py,34.0
ansible.playbook.collectionsearch,11,5,6,5,0,0,0,0,0,0,0,28.0,3.0,1.0,1.0,D:\ansible\playbook\collectionsearch.py,35.0
ansible.playbook.conditional,13,5,8,5,0,0,0,0,0,0,0,83.0,6.0,1.0,5.0,D:\ansible\playbook\conditional.py,31.0
ansible.playbook.delegatable,5,1,4,1,0,0,0,0,0,0,0,9.0,3.0,2.0,1.0,D:\ansible\playbook\delegatable.py,9.0
ansible.playbook.handler,10,3,7,3,0,0,0,0,0,0,0,39.0,10.0,1.0,8.0,D:\ansible\playbook\handler.py,25.0
ansible.playbook.handler_task_include,5,2,3,2,0,0,0,0,0,0,0,13.0,3.0,1.0,1.0,D:\ansible\playbook\handler_task_include.py,25.0
ansible.playbook.included_file,12,10,2,10,0,0,0,0,0,0,0,191.0,5.0,0.0,5.0,D:\ansible\playbook\included_file.py,35.0
ansible.playbook.loop_control,3,2,1,2,0,0,0,0,0,0,0,16.0,9.0,6.0,2.0,D:\ansible\playbook\loop_control.py,24.0
ansible.playbook.notifiable,3,1,2,1,0,0,0,0,0,0,0,2.0,1.0,1.0,0.0,D:\ansible\playbook\notifiable.py,9.0
ansible.playbook.play,21,17,4,17,0,0,0,0,0,0,0,355.0,41.0,17.0,23.0,D:\ansible\playbook\play.py,43.0
ansible.playbook.play_context,9,6,3,6,0,0,0,0,0,0,0,265.0,32.0,24.0,7.0,D:\ansible\playbook\play_context.py,66.0
ansible.playbook.playbook_include,17,16,1,16,0,0,0,0,0,0,0,130.0,7.0,2.0,4.0,D:\ansible\playbook\playbook_include.py,40.0
ansible.playbook.role,25,20,5,20,0,0,0,0,0,0,0,141.0,14.0,7.0,6.0,D:\ansible\playbook\role_include.py,34.0
ansible.playbook.role.definition,17,15,2,15,0,0,0,0,0,0,0,197.0,11.0,1.0,9.0,D:\ansible\playbook\role\definition.py,42.0
ansible.playbook.role.include,8,6,2,6,0,0,0,0,0,0,0,141.0,14.0,7.0,6.0,D:\ansible\playbook\role_include.py,34.0
ansible.playbook.role.metadata,9,8,1,8,0,0,0,0,0,0,0,86.0,10.0,4.0,5.0,D:\ansible\playbook\role\metadata.py,34.0
ansible.playbook.role.requirement,8,5,3,5,0,0,0,0,0,0,0,88.0,5.0,0.0,4.0,D:\ansible\playbook\role\requirement.py,39.0
ansible.playbook.role_include,11,9,2,9,0,0,0,0,0,0,0,141.0,14.0,7.0,6.0,D:\ansible\playbook\role_include.py,34.0
ansible.playbook.taggable,11,5,6,5,0,0,0,0,0,0,0,54.0,4.0,2.0,2.0,D:\ansible\playbook\taggable.py,37.0
ansible.playbook.task,35,23,12,23,0,0,0,0,0,0,0,469.0,41.0,13.0,27.0,D:\ansible\playbook\task.py,46.0
ansible.playbook.task_include,14,6,8,6,0,0,0,0,0,0,0,94.0,13.0,4.0,6.0,D:\ansible\playbook\task_include.py,32.0
ansible.plugins,24,7,17,7,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\plugins\loader.py,112.0
ansible.plugins.action,45,17,28,17,0,0,0,0,0,0,0,63.0,5.0,3.0,1.0,D:\ansible\plugins\action\add_host.py,33.0
ansible.plugins.action.add_host,6,6,0,6,0,0,0,0,0,0,0,63.0,5.0,3.0,1.0,D:\ansible\plugins\action\add_host.py,33.0
ansible.plugins.action.assemble,7,7,0,7,0,0,0,0,0,0,0,131.0,4.0,1.0,2.0,D:\ansible\plugins\action\assemble.py,35.0
ansible.plugins.action.assert,5,5,0,5,0,0,0,0,0,0,0,69.0,4.0,2.0,1.0,D:\ansible\plugins\action\assert.py,26.0
ansible.plugins.action.async_status,2,2,0,2,0,0,0,0,0,0,0,42.0,3.0,0.0,2.0,D:\ansible\plugins\action\async_status.py,10.0
ansible.plugins.action.command,2,2,0,2,0,0,0,0,0,0,0,17.0,2.0,0.0,1.0,D:\ansible\plugins\action\command.py,10.0
ansible.plugins.action.copy,8,8,0,8,0,0,0,0,0,0,0,401.0,7.0,1.0,5.0,D:\ansible\plugins\action\copy.py,202.0
ansible.plugins.action.debug,4,4,0,4,0,0,0,0,0,0,0,60.0,5.0,3.0,1.0,D:\ansible\plugins\action\debug.py,26.0
ansible.plugins.action.dnf,3,3,0,3,0,0,0,0,0,0,0,70.0,3.0,1.0,1.0,D:\ansible\plugins\action\dnf.py,14.0
ansible.plugins.action.fail,1,1,0,1,0,0,0,0,0,0,0,21.0,5.0,3.0,1.0,D:\ansible\plugins\action\fail.py,23.0
ansible.plugins.action.fetch,8,8,0,8,0,0,0,0,0,0,0,180.0,2.0,0.0,1.0,D:\ansible\plugins\action\fetch.py,33.0
ansible.plugins.action.gather_facts,6,6,0,6,0,0,0,0,0,0,0,159.0,5.0,1.0,3.0,D:\ansible\plugins\action\gather_facts.py,17.0
ansible.plugins.action.group_by,2,2,0,2,0,0,0,0,0,0,0,29.0,5.0,3.0,1.0,D:\ansible\plugins\action\group_by.py,23.0
ansible.plugins.action.include_vars,6,6,0,6,0,0,0,0,0,0,0,273.0,17.0,6.0,10.0,D:\ansible\plugins\action\include_vars.py,18.0
ansible.plugins.action.normal,4,4,0,4,0,0,0,0,0,0,0,26.0,4.0,2.0,1.0,D:\ansible\plugins\action\normal.py,24.0
ansible.plugins.action.package,6,6,0,6,0,0,0,0,0,0,0,83.0,4.0,2.0,1.0,D:\ansible\plugins\action\package.py,29.0
ansible.plugins.action.pause,4,4,0,4,0,0,0,0,0,0,0,118.0,3.0,1.0,1.0,D:\ansible\plugins\action\pause.py,30.0
ansible.plugins.action.raw,1,1,0,1,0,0,0,0,0,0,0,28.0,3.0,1.0,1.0,D:\ansible\plugins\action\raw.py,22.0
ansible.plugins.action.reboot,5,5,0,5,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\action\reboot.py,21.0
ansible.plugins.action.script,5,5,0,5,0,0,0,0,0,0,0,146.0,4.0,2.0,1.0,D:\ansible\plugins\action\script.py,29.0
ansible.plugins.action.service,3,3,0,3,0,0,0,0,0,0,0,78.0,6.0,3.0,1.0,D:\ansible\plugins\action\service.py,25.0
ansible.plugins.action.set_fact,6,6,0,6,0,0,0,0,0,0,0,40.0,4.0,2.0,1.0,D:\ansible\plugins\action\set_fact.py,29.0
ansible.plugins.action.set_stats,3,3,0,3,0,0,0,0,0,0,0,52.0,5.0,3.0,1.0,D:\ansible\plugins\action\set_stats.py,25.0
ansible.plugins.action.shell,2,2,0,2,0,0,0,0,0,0,0,23.0,2.0,0.0,1.0,D:\ansible\plugins\action\shell.py,10.0
ansible.plugins.action.template,9,9,0,9,0,0,0,0,0,0,0,170.0,4.0,2.0,1.0,D:\ansible\plugins\action\template.py,31.0
ansible.plugins.action.unarchive,4,4,0,4,0,0,0,0,0,0,0,83.0,3.0,1.0,1.0,D:\ansible\plugins\action\unarchive.py,28.0
ansible.plugins.action.uri,5,5,0,5,0,0,0,0,0,0,0,76.0,3.0,1.0,1.0,D:\ansible\plugins\action\uri.py,17.0
ansible.plugins.action.validate_argument_spec,4,4,0,4,0,0,0,0,0,0,0,81.0,5.0,2.0,2.0,D:\ansible\plugins\action\validate_argument_spec.py,12.0
ansible.plugins.action.wait_for_connection,3,3,0,3,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\action\wait_for_connection.py,31.0
ansible.plugins.become,7,3,4,3,0,0,0,0,0,0,0,8.0,3.0,1.0,1.0,D:\ansible\plugins\become\runas.py,67.0
ansible.plugins.become.runas,1,1,0,1,0,0,0,0,0,0,0,8.0,3.0,1.0,1.0,D:\ansible\plugins\become\runas.py,67.0
ansible.plugins.become.su,2,2,0,2,0,0,0,0,0,0,0,68.0,38.0,3.0,2.0,D:\ansible\plugins\become\su.py,100.0
ansible.plugins.become.sudo,1,1,0,1,0,0,0,0,0,0,0,38.0,5.0,3.0,1.0,D:\ansible\plugins\become\sudo.py,83.0
ansible.plugins.cache,13,9,4,9,0,0,0,0,0,0,0,13.0,3.0,0.0,2.0,D:\ansible\plugins\cache\jsonfile.py,50.0
ansible.plugins.cache.jsonfile,2,2,0,2,0,0,0,0,0,0,0,13.0,3.0,0.0,2.0,D:\ansible\plugins\cache\jsonfile.py,50.0
ansible.plugins.cache.memory,1,1,0,1,0,0,0,0,0,0,0,31.0,11.0,0.0,10.0,D:\ansible\plugins\cache\memory.py,22.0
ansible.plugins.callback,18,12,6,12,0,0,0,0,0,0,0,379.0,30.0,3.0,26.0,D:\ansible\plugins\callback\default.py,30.0
ansible.plugins.callback.default,7,7,0,7,0,0,0,0,0,0,0,379.0,30.0,3.0,26.0,D:\ansible\plugins\callback\default.py,30.0
ansible.plugins.callback.junit,5,5,0,5,0,0,0,0,0,0,0,224.0,22.0,4.0,17.0,D:\ansible\plugins\callback\junit.py,101.0
ansible.plugins.callback.minimal,3,3,0,3,0,0,0,0,0,0,0,57.0,10.0,3.0,6.0,D:\ansible\plugins\callback\minimal.py,22.0
ansible.plugins.callback.oneline,3,3,0,3,0,0,0,0,0,0,0,56.0,9.0,3.0,5.0,D:\ansible\plugins\callback\oneline.py,20.0
ansible.plugins.callback.tree,4,4,0,4,0,0,0,0,0,0,0,48.0,11.0,4.0,6.0,D:\ansible\plugins\callback\tree.py,38.0
ansible.plugins.cliconf,3,3,0,3,0,0,0,0,0,0,0,431.0,25.0,1.0,23.0,D:\ansible\plugins\cliconf\__init__.py,45.0
ansible.plugins.connection,15,10,5,10,0,0,0,0,0,0,0,155.0,9.0,2.0,6.0,D:\ansible\plugins\connection\local.py,40.0
ansible.plugins.connection.local,7,7,0,7,0,0,0,0,0,0,0,155.0,9.0,2.0,6.0,D:\ansible\plugins\connection\local.py,40.0
ansible.plugins.connection.paramiko_ssh,7,7,0,7,0,0,0,0,0,0,0,38.0,3.0,0.0,2.0,D:\ansible\plugins\connection\paramiko_ssh.py,274.0
ansible.plugins.connection.psrp,9,9,0,9,0,0,0,0,0,0,0,570.0,17.0,5.0,10.0,D:\ansible\plugins\connection\psrp.py,341.0
ansible.plugins.connection.ssh,7,7,0,7,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,D:\ansible\plugins\connection\ssh.py,412.0
ansible.plugins.connection.winrm,10,10,0,10,0,0,0,0,0,0,0,655.0,23.0,5.0,17.0,D:\ansible\plugins\connection\winrm.py,241.0
ansible.plugins.doc_fragments,0,0,0,0,0,0,0,0,0,0,0,64.0,8.0,7.0,0.0,D:\ansible\plugins\doc_fragments\action_common_attributes.py,7.0
ansible.plugins.doc_fragments.action_common_attributes,0,0,0,0,0,0,0,0,0,0,0,64.0,8.0,7.0,0.0,D:\ansible\plugins\doc_fragments\action_common_attributes.py,7.0
ansible.plugins.doc_fragments.action_core,0,0,0,0,0,0,0,0,0,0,0,72.0,4.0,3.0,0.0,D:\ansible\plugins\doc_fragments\action_core.py,8.0
ansible.plugins.doc_fragments.backup,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\backup.py,8.0
ansible.plugins.doc_fragments.connection_pipelining,0,0,0,0,0,0,0,0,0,0,0,25.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\connection_pipelining.py,6.0
ansible.plugins.doc_fragments.constructed,0,0,0,0,0,0,0,0,0,0,0,75.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\constructed.py,8.0
ansible.plugins.doc_fragments.decrypt,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\decrypt.py,8.0
ansible.plugins.doc_fragments.default_callback,0,0,0,0,0,0,0,0,0,0,0,85.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\default_callback.py,8.0
ansible.plugins.doc_fragments.files,0,0,0,0,0,0,0,0,0,0,0,84.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\files.py,8.0
ansible.plugins.doc_fragments.inventory_cache,0,0,0,0,0,0,0,0,0,0,0,66.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\inventory_cache.py,8.0
ansible.plugins.doc_fragments.result_format_callback,0,0,0,0,0,0,0,0,0,0,0,42.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\result_format_callback.py,8.0
ansible.plugins.doc_fragments.return_common,0,0,0,0,0,0,0,0,0,0,0,34.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\return_common.py,8.0
ansible.plugins.doc_fragments.shell_common,0,0,0,0,0,0,0,0,0,0,0,92.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\shell_common.py,6.0
ansible.plugins.doc_fragments.shell_windows,0,0,0,0,0,0,0,0,0,0,0,45.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\shell_windows.py,6.0
ansible.plugins.doc_fragments.template_common,0,0,0,0,0,0,0,0,0,0,0,112.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\template_common.py,9.0
ansible.plugins.doc_fragments.url,0,0,0,0,0,0,0,0,0,0,0,67.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\url.py,8.0
ansible.plugins.doc_fragments.url_windows,0,0,0,0,0,0,0,0,0,0,0,141.0,1.0,1.0,0.0,D:\ansible\plugins\doc_fragments\url_windows.py,9.0
ansible.plugins.doc_fragments.validate,0,0,0,0,0,0,0,0,0,0,0,13.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\validate.py,8.0
ansible.plugins.doc_fragments.vars_plugin_staging,0,0,0,0,0,0,0,0,0,0,0,15.0,2.0,1.0,0.0,D:\ansible\plugins\doc_fragments\vars_plugin_staging.py,9.0
ansible.plugins.filter,4,3,1,3,0,0,0,0,0,0,0,93.0,2.0,0.0,1.0,D:\ansible\plugins\filter\core.py,602.0
ansible.plugins.filter.core,13,13,0,13,0,0,0,0,0,0,0,93.0,2.0,0.0,1.0,D:\ansible\plugins\filter\core.py,602.0
ansible.plugins.filter.encryption,6,6,0,6,0,0,0,0,0,0,0,10.0,2.0,0.0,1.0,D:\ansible\plugins\filter\encryption.py,85.0
ansible.plugins.filter.mathstuff,6,6,0,6,0,0,0,0,0,0,0,34.0,2.0,0.0,1.0,D:\ansible\plugins\filter\mathstuff.py,217.0
ansible.plugins.filter.urls,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,0.0,1.0,D:\ansible\plugins\filter\urls.py,13.0
ansible.plugins.filter.urlsplit,3,3,0,3,0,0,0,0,0,0,0,7.0,2.0,0.0,1.0,D:\ansible\plugins\filter\urlsplit.py,80.0
ansible.plugins.httpapi,1,1,0,1,0,0,0,0,0,0,0,76.0,8.0,0.0,7.0,D:\ansible\plugins\httpapi\__init__.py,11.0
ansible.plugins.inventory,20,11,9,11,0,0,0,0,0,0,0,33.0,4.0,1.0,2.0,D:\ansible\plugins\inventory\advanced_host_list.py,30.0
ansible.plugins.inventory.advanced_host_list,3,3,0,3,0,0,0,0,0,0,0,33.0,4.0,1.0,2.0,D:\ansible\plugins\inventory\advanced_host_list.py,30.0
ansible.plugins.inventory.auto,3,3,0,3,0,0,0,0,0,0,0,34.0,4.0,1.0,2.0,D:\ansible\plugins\inventory\auto.py,29.0
ansible.plugins.inventory.constructed,9,9,0,9,0,0,0,0,0,0,0,85.0,8.0,1.0,6.0,D:\ansible\plugins\inventory\constructed.py,94.0
ansible.plugins.inventory.generator,4,4,0,4,0,0,0,0,0,0,0,53.0,7.0,1.0,5.0,D:\ansible\plugins\inventory\generator.py,82.0
ansible.plugins.inventory.host_list,4,4,0,4,0,0,0,0,0,0,0,32.0,4.0,1.0,2.0,D:\ansible\plugins\inventory\host_list.py,34.0
ansible.plugins.inventory.ini,5,5,0,5,0,0,0,0,0,0,0,309.0,15.0,3.0,11.0,D:\ansible\plugins\inventory\ini.py,87.0
ansible.plugins.inventory.script,5,5,0,5,0,0,0,0,0,0,0,154.0,7.0,1.0,5.0,D:\ansible\plugins\inventory\script.py,168.0
ansible.plugins.inventory.toml,8,7,1,7,0,0,0,0,0,0,0,10.0,2.0,0.0,1.0,D:\ansible\plugins\inventory\toml.py,134.0
ansible.plugins.inventory.yaml,4,4,0,4,0,0,0,0,0,0,0,103.0,7.0,1.0,5.0,D:\ansible\plugins\inventory\yaml.py,80.0
ansible.plugins.loader,48,15,33,15,0,0,0,0,0,0,0,4.0,2.0,0.0,1.0,D:\ansible\plugins\loader.py,112.0
ansible.plugins.lookup,28,3,25,3,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\lookup\config.py,93.0
ansible.plugins.lookup.config,8,8,0,8,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,D:\ansible\plugins\lookup\config.py,93.0
ansible.plugins.lookup.csvfile,5,5,0,5,0,0,0,0,0,0,0,14.0,4.0,1.0,3.0,D:\ansible\plugins\lookup\csvfile.py,100.0
ansible.plugins.lookup.dict,2,2,0,2,0,0,0,0,0,0,0,16.0,2.0,0.0,1.0,D:\ansible\plugins\lookup\dict.py,61.0
