full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
IPython.core.builtin_trap.BuiltinTrap.__init__,41,1,0,1,0,0,0
IPython.core.builtin_trap.BuiltinTrap.activate,97,2,1,1,1,0,0
IPython.core.builtin_trap.BuiltinTrap.deactivate,104,2,1,1,1,0,0
IPython.core.compilerop.CachingCompiler.__init__,73,2,0,2,0,0,0
IPython.core.compilerop.CachingCompiler.ast_parse,95,3,0,3,0,0,0
IPython.core.compilerop.CachingCompiler.cache,114,6,1,5,1,0,0
IPython.core.compilerop.CachingCompiler.reset_compiler_flags,102,5,0,5,0,0,0
IPython.core.compilerop.code_name,54,2,1,1,1,0,0
IPython.core.completer.Completer.__init__,278,1,0,1,0,0,0
IPython.core.completer.Completer.attr_matches,354,5,2,3,2,0,0
IPython.core.completer.Completer.complete,314,2,2,0,2,0,0
IPython.core.completer.Completer.global_matches,334,4,1,3,1,0,0
IPython.core.completer.CompletionSplitter.__init__,243,1,0,1,0,0,0
IPython.core.completer.CompletionSplitter.split_line,260,2,0,2,0,0,0
IPython.core.completer.IPCompleter.__init__,520,3,2,1,2,0,0
IPython.core.completer.IPCompleter._clean_glob,599,1,1,0,1,0,0
IPython.core.completer.IPCompleter._clean_glob_win32,602,1,1,0,1,0,0
IPython.core.completer.IPCompleter._default_arguments,762,2,1,1,1,0,0
IPython.core.completer.IPCompleter._default_arguments_from_docstring,736,2,0,2,0,0,0
IPython.core.completer.IPCompleter.all_completions,592,1,1,0,1,0,0
IPython.core.completer.IPCompleter.complete,1022,5,3,2,3,0,0
IPython.core.completer.IPCompleter.dict_key_matches,856,3,3,0,3,0,0
IPython.core.completer.IPCompleter.dispatch_custom_completer,979,3,2,1,2,0,0
IPython.core.completer.IPCompleter.file_matches,606,3,3,0,3,0,0
IPython.core.completer.IPCompleter.latex_matches,958,1,0,1,0,0,0
IPython.core.completer.IPCompleter.python_func_kw_matches,794,4,4,0,4,0,0
IPython.core.completer.IPCompleter.python_matches,711,2,2,0,2,0,0
IPython.core.completer.IPCompleter.rlcomplete,1112,1,1,0,1,0,0
IPython.core.completer._safe_isinstance,469,1,0,1,0,0,0
IPython.core.completer.compress_user,161,2,0,2,0,0,0
IPython.core.completer.expand_user,121,2,0,2,0,0,0
IPython.core.completer.get__all__entries,409,1,0,1,0,0,0
IPython.core.completer.has_open_quotes,94,1,0,1,0,0,0
IPython.core.completer.match_dict_keys,419,2,1,1,1,0,0
IPython.core.completer.protect_filename,115,1,0,1,0,0,0
IPython.core.completerlib.cd_completer,297,3,3,0,3,0,0
IPython.core.completerlib.get_root_modules,111,2,1,1,1,0,0
IPython.core.completerlib.is_importable,150,1,0,1,0,0,0
IPython.core.completerlib.magic_run_completer,260,11,3,8,3,0,0
IPython.core.completerlib.module_completer,246,1,1,0,1,0,0
IPython.core.completerlib.module_completion,209,4,2,2,2,0,0
IPython.core.completerlib.module_list,71,3,1,2,1,0,0
IPython.core.completerlib.quick_completer,186,1,1,0,1,0,0
IPython.core.completerlib.try_import,157,3,2,1,2,0,0
IPython.core.crashhandler.CrashHandler.__call__,127,3,3,0,3,0,0
IPython.core.crashhandler.CrashHandler.make_report,182,2,1,1,1,0,0
IPython.core.crashhandler.crash_handler_lite,204,1,1,0,1,0,0
IPython.core.debugger.Pdb.__format_line,405,3,1,2,1,0,0
IPython.core.debugger.Pdb.__init__,203,5,4,1,4,0,0
IPython.core.debugger.Pdb.checkline,562,1,0,1,0,0,0
IPython.core.debugger.Pdb.do_list,481,2,2,0,2,0,0
IPython.core.debugger.Pdb.do_pdef,515,1,1,0,1,0,0
IPython.core.debugger.Pdb.do_pdoc,523,1,1,0,1,0,0
IPython.core.debugger.Pdb.do_pfile,531,1,1,0,1,0,0
IPython.core.debugger.Pdb.do_pinfo,540,1,1,0,1,0,0
IPython.core.debugger.Pdb.do_pinfo2,548,1,1,0,1,0,0
IPython.core.debugger.Pdb.do_psource,556,1,1,0,1,0,0
IPython.core.debugger.Pdb.format_stack_entry,339,2,1,1,1,0,0
IPython.core.debugger.Pdb.interaction,274,2,1,1,1,0,0
IPython.core.debugger.Pdb.list_command_pydb,445,1,1,0,1,0,0
IPython.core.debugger.Pdb.new_do_down,290,1,1,0,1,0,0
IPython.core.debugger.Pdb.new_do_frame,296,1,1,0,1,0,0
IPython.core.debugger.Pdb.new_do_up,285,1,1,0,1,0,0
IPython.core.debugger.Pdb.postloop,318,1,1,0,1,0,0
IPython.core.debugger.Pdb.print_list_lines,451,3,1,2,1,0,0
IPython.core.debugger.Pdb.print_stack_entry,328,3,2,1,2,0,0
IPython.core.debugger.Pdb.print_stack_trace,321,1,1,0,1,0,0
IPython.core.debugger.Pdb.set_colors,270,1,0,1,0,0,0
IPython.core.debugger.Tracer.__init__,96,2,2,0,2,0,0
IPython.core.debugger._file_lines,184,2,2,0,2,0,0
IPython.core.debugger.decorate_fn_with_doc,172,1,0,1,0,0,0
IPython.core.display.DisplayObject.__init__,353,3,3,0,3,0,0
IPython.core.display.DisplayObject._check_data,397,1,0,1,0,0,0
IPython.core.display.DisplayObject.reload,401,3,2,1,2,0,0
IPython.core.display.HTML.__html__,444,1,1,0,1,0,0
IPython.core.display.HTML._repr_html_,441,1,0,1,0,0,0
IPython.core.display.Image.__init__,640,3,3,0,3,0,0
IPython.core.display.Image._data_and_metadata,781,2,0,2,0,0,0
IPython.core.display.Image._find_ext,805,1,0,1,0,0,0
IPython.core.display.Image._repr_jpeg_,801,1,1,0,1,0,0
