full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
ansible.module_utils.basic.AnsibleModule.user_and_group,518,3,0,3,0,0,0
ansible.module_utils.basic.get_distribution,180,3,0,3,0,0,0
ansible.module_utils.basic.get_platform,176,2,0,2,0,0,0
ansible.module_utils.basic.heuristic_log_sanitize,273,2,0,2,0,0,0
ansible.module_utils.basic.json_dict_bytes_to_unicode,255,2,0,2,0,0,0
ansible.module_utils.basic.json_dict_unicode_to_bytes,237,1,0,1,0,0,0
ansible.module_utils.basic.load_platform_subclass,212,2,2,0,2,0,0
ansible.module_utils.database._find_end_quote,41,1,0,1,0,0,0
ansible.module_utils.database._identifier_parse,63,5,2,3,2,1,1
ansible.module_utils.database.mysql_quote_identifier,116,1,1,0,1,0,0
ansible.module_utils.database.pg_quote_identifier,110,1,1,0,1,0,0
ansible.module_utils.ec2.aws_common_argument_spec,51,1,0,1,0,0,0
ansible.module_utils.ec2.boto_fix_security_token_in_profile,159,1,0,1,0,0,0
ansible.module_utils.ec2.boto_supports_profile_name,72,1,0,1,0,0,0
ansible.module_utils.ec2.connect_to_aws,167,2,1,1,1,0,0
ansible.module_utils.ec2.ec2_argument_spec,62,1,1,0,1,0,0
ansible.module_utils.ec2.ec2_connect,179,3,3,0,3,0,0
ansible.module_utils.ec2.get_aws_connection_info,76,4,2,2,2,0,0
ansible.module_utils.ec2.get_ec2_creds,152,1,1,0,1,0,0
ansible.module_utils.facts.AIX.__init__,1332,1,1,0,1,0,0
ansible.module_utils.facts.AIX.get_cpu_facts,1341,2,1,1,1,0,0
ansible.module_utils.facts.AIX.get_dmi_facts,1392,2,1,1,1,0,0
ansible.module_utils.facts.AIX.get_memory_facts,1368,2,1,1,1,0,0
ansible.module_utils.facts.AIX.populate,1335,3,3,0,3,0,0
ansible.module_utils.facts.AIXNetwork.get_interfaces_info,2084,11,11,0,11,0,0
ansible.module_utils.facts.AIXNetwork.parse_interface_line,2124,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.__init__,1521,1,1,0,1,0,0
ansible.module_utils.facts.Darwin.get_cpu_facts,1560,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.get_mac_facts,1553,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.get_memory_facts,1569,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.get_sysctl,1531,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.get_system_profile,1542,2,1,1,1,0,0
ansible.module_utils.facts.Darwin.populate,1524,4,4,0,4,0,0
ansible.module_utils.facts.DarwinNetwork.parse_media_line,2059,1,1,0,1,0,0
ansible.module_utils.facts.Facts.__init__,123,16,12,4,12,0,0
ansible.module_utils.facts.Facts.get_cmdline,395,2,1,1,1,0,0
ansible.module_utils.facts.Facts.get_date_time_facts,526,1,0,1,0,0,0
ansible.module_utils.facts.Facts.get_distribution_facts,223,4,2,2,2,0,0
ansible.module_utils.facts.Facts.get_env_facts,558,1,0,1,0,0,0
ansible.module_utils.facts.Facts.get_fips_facts,519,2,1,1,1,0,0
ansible.module_utils.facts.Facts.get_local_facts,176,3,2,1,2,0,0
ansible.module_utils.facts.Facts.get_lsb_facts,442,4,3,1,3,0,0
ansible.module_utils.facts.Facts.get_pkg_mgr_facts,434,1,0,1,0,0,0
ansible.module_utils.facts.Facts.get_platform_facts,143,3,2,1,2,0,0
ansible.module_utils.facts.Facts.get_public_ssh_host_keys,409,2,1,1,1,0,0
ansible.module_utils.facts.Facts.get_selinux_facts,483,1,0,1,0,0,0
ansible.module_utils.facts.Facts.get_user_facts,549,1,0,1,0,0,0
ansible.module_utils.facts.FreeBSDHardware.__init__,1127,1,1,0,1,0,0
ansible.module_utils.facts.FreeBSDHardware.get_cpu_facts,1141,3,2,1,2,0,0
ansible.module_utils.facts.FreeBSDHardware.get_device_facts,1192,1,0,1,0,0,0
ansible.module_utils.facts.FreeBSDHardware.get_dmi_facts,1207,3,2,1,2,0,0
ansible.module_utils.facts.FreeBSDHardware.get_memory_facts,1157,2,1,1,1,0,0
ansible.module_utils.facts.FreeBSDHardware.get_mount_facts,1182,2,1,1,1,0,0
ansible.module_utils.facts.FreeBSDHardware.populate,1130,5,5,0,5,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.__init__,1839,1,1,0,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.get_default_interfaces,1869,2,1,1,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.get_interfaces_info,1904,12,11,1,11,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.get_options,2028,7,0,7,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.merge_default_interface,2037,1,0,1,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_ether_line,1969,2,0,2,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_inet6_line,2012,3,0,3,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_inet_line,1988,3,0,3,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_interface_line,1947,2,1,1,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_lladdr_line,1985,3,0,3,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_media_line,1972,4,1,3,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_nd6_line,1965,4,1,3,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_options_line,1961,4,1,3,1,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_status_line,1982,3,0,3,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.parse_unknown_line,2023,3,0,3,0,0,0
ansible.module_utils.facts.GenericBsdIfconfigNetwork.populate,1842,4,4,0,4,0,0
ansible.module_utils.facts.HPUX.__init__,1413,1,1,0,1,0,0
ansible.module_utils.facts.HPUX.get_cpu_facts,1422,2,1,1,1,0,0
ansible.module_utils.facts.HPUX.get_hw_facts,1497,2,1,1,1,0,0
ansible.module_utils.facts.HPUX.get_memory_facts,1467,2,1,1,1,0,0
ansible.module_utils.facts.HPUX.populate,1416,3,3,0,3,0,0
ansible.module_utils.facts.HPUXVirtual.__init__,2420,1,1,0,1,0,0
ansible.module_utils.facts.HPUXVirtual.get_virtual_facts,2427,2,1,1,1,0,0
ansible.module_utils.facts.HPUXVirtual.populate,2423,1,1,0,1,0,0
ansible.module_utils.facts.Hardware.__init__,587,9,1,8,1,0,0
ansible.module_utils.facts.Hardware.__new__,580,1,0,1,0,0,0
ansible.module_utils.facts.LinuxHardware.__init__,614,1,1,0,1,0,0
ansible.module_utils.facts.LinuxHardware.get_cpu_facts,671,2,1,1,1,0,0
ansible.module_utils.facts.LinuxHardware.get_device_facts,861,5,4,1,4,0,0
ansible.module_utils.facts.LinuxHardware.get_dmi_facts,753,4,3,1,3,0,0
ansible.module_utils.facts.LinuxHardware.get_memory_facts,628,2,1,1,1,0,0
ansible.module_utils.facts.LinuxHardware.get_mount_facts,827,4,3,1,3,0,0
ansible.module_utils.facts.LinuxHardware.populate,617,5,5,0,5,0,0
ansible.module_utils.facts.LinuxNetwork.__init__,1619,1,1,0,1,0,0
ansible.module_utils.facts.LinuxNetwork.get_default_interfaces,1637,2,1,1,1,0,0
ansible.module_utils.facts.LinuxNetwork.get_interfaces_info,1670,4,3,1,3,0,0
ansible.module_utils.facts.LinuxNetwork.populate,1622,3,3,0,3,0,0
ansible.module_utils.facts.LinuxVirtual.__init__,2261,1,1,0,1,0,0
ansible.module_utils.facts.LinuxVirtual.get_virtual_facts,2269,5,4,1,4,0,0
ansible.module_utils.facts.LinuxVirtual.populate,2264,1,1,0,1,0,0
ansible.module_utils.facts.NetBSDHardware.__init__,1255,1,1,0,1,0,0
ansible.module_utils.facts.NetBSDHardware.get_cpu_facts,1267,2,1,1,1,0,0
ansible.module_utils.facts.NetBSDHardware.get_memory_facts,1298,2,1,1,1,0,0
ansible.module_utils.facts.NetBSDHardware.get_mount_facts,1309,2,1,1,1,0,0
ansible.module_utils.facts.NetBSDHardware.populate,1258,3,3,0,3,0,0
ansible.module_utils.facts.Network.__init__,1602,3,1,2,1,0,0
ansible.module_utils.facts.Network.__new__,1595,1,0,1,0,0,0
ansible.module_utils.facts.OpenBSDHardware.__init__,1050,1,1,0,1,0,0
ansible.module_utils.facts.OpenBSDHardware.get_device_facts,1107,1,0,1,0,0,0
ansible.module_utils.facts.OpenBSDHardware.get_memory_facts,1070,2,1,1,1,0,0
ansible.module_utils.facts.OpenBSDHardware.get_processor_facts,1091,3,2,1,2,0,0
ansible.module_utils.facts.OpenBSDHardware.get_sysctl,1060,2,1,1,1,0,0
ansible.module_utils.facts.OpenBSDHardware.populate,1053,4,4,0,4,0,0
ansible.module_utils.facts.SunOSHardware.__init__,968,1,1,0,1,0,0
ansible.module_utils.facts.SunOSHardware.get_cpu_facts,976,2,1,1,1,0,0
ansible.module_utils.facts.SunOSHardware.get_memory_facts,1019,2,1,1,1,0,0
ansible.module_utils.facts.SunOSHardware.populate,971,2,2,0,2,0,0
ansible.module_utils.facts.SunOSNetwork.get_interfaces_info,2156,11,11,0,11,0,0
ansible.module_utils.facts.SunOSNetwork.parse_ether_line,2221,1,0,1,0,0,0
ansible.module_utils.facts.SunOSNetwork.parse_interface_line,2205,2,1,1,1,0,0
ansible.module_utils.facts.SunOSVirtual.__init__,2460,1,1,0,1,0,0
ansible.module_utils.facts.SunOSVirtual.get_virtual_facts,2467,2,1,1,1,0,0
ansible.module_utils.facts.SunOSVirtual.populate,2463,1,1,0,1,0,0
ansible.module_utils.facts.Virtual.__init__,2247,4,1,3,1,0,0
ansible.module_utils.facts.Virtual.__new__,2240,1,0,1,0,0,0
ansible.module_utils.facts.ansible_facts,2524,5,4,1,4,0,0
ansible.module_utils.facts.get_all_facts,2534,3,3,0,3,0,0
ansible.module_utils.facts.get_file_content,2502,14,0,14,0,0,0
ansible.module_utils.facts.get_file_lines,2516,6,0,6,0,0,0
ansible.module_utils.gce.gce_connect,35,2,2,0,2,0,0
ansible.module_utils.gce.unexpected_error_msg,91,1,0,1,0,0,0
ansible.module_utils.known_hosts.add_git_host_key,39,4,4,0,4,0,0
ansible.module_utils.known_hosts.add_host_key,144,5,4,1,4,0,0
ansible.module_utils.known_hosts.check_hostkey,86,2,1,1,1,0,0
ansible.module_utils.known_hosts.get_fqdn,55,1,0,1,0,0,0
ansible.module_utils.known_hosts.not_in_host_file,92,1,0,1,0,0,0
ansible.module_utils.rax.rax_clb_node_to_dict,54,1,0,1,0,0,0
ansible.module_utils.rax.rax_find_image,97,1,1,0,1,0,0
ansible.module_utils.rax.rax_find_loadbalancer,173,1,1,0,1,0,0
