full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
tornado.ioloop.IOLoop._setup_logging,360,3,0,3,0,0,0
tornado.ioloop.IOLoop.add_callback,534,4,0,4,0,0,0
tornado.ioloop.IOLoop.add_callback_from_signal,549,1,0,1,0,0,0
tornado.ioloop.IOLoop.add_future,574,25,3,22,3,0,0
tornado.ioloop.IOLoop.add_handler,283,1,0,1,0,0,0
tornado.ioloop.IOLoop.add_timeout,462,5,3,2,3,0,2
tornado.ioloop.IOLoop.call_at,509,3,1,2,1,0,2
tornado.ioloop.IOLoop.call_later,496,16,2,14,2,0,0
tornado.ioloop.IOLoop.clear_current,228,2,0,2,0,0,0
tornado.ioloop.IOLoop.close,256,2,0,2,0,0,0
tornado.ioloop.IOLoop.close_fd,635,2,0,2,0,0,0
tornado.ioloop.IOLoop.current,189,28,1,27,1,0,0
tornado.ioloop.IOLoop.handle_callback_exception,602,2,0,2,0,0,0
tornado.ioloop.IOLoop.initialize,247,2,2,0,2,0,0
tornado.ioloop.IOLoop.initialized,165,4,0,4,0,0,0
tornado.ioloop.IOLoop.install,169,1,1,0,1,0,0
tornado.ioloop.IOLoop.instance,149,3,0,3,0,0,0
tornado.ioloop.IOLoop.log_stack,343,1,1,0,1,0,0
tornado.ioloop.IOLoop.make_current,212,4,0,4,0,0,0
tornado.ioloop.IOLoop.remove_timeout,525,1,0,1,0,0,0
tornado.ioloop.IOLoop.run_sync,400,20,10,10,10,0,0
tornado.ioloop.IOLoop.set_blocking_log_threshold,334,1,1,0,1,0,0
tornado.ioloop.IOLoop.set_blocking_signal_threshold,320,1,0,1,0,0,0
tornado.ioloop.IOLoop.spawn_callback,561,3,1,2,1,0,0
tornado.ioloop.IOLoop.split_fd,614,9,0,9,0,0,0
tornado.ioloop.IOLoop.start,352,1,0,1,0,0,0
tornado.ioloop.IOLoop.stop,376,1,0,1,0,0,0
tornado.ioloop.IOLoop.time,447,4,0,4,0,0,0
tornado.ioloop.PeriodicCallback.__init__,987,3,1,2,1,0,0
tornado.ioloop.PeriodicCallback._run,1016,1,1,0,1,0,0
tornado.ioloop.PeriodicCallback._schedule_next,1026,2,0,2,0,0,0
tornado.ioloop.PeriodicCallback.start,996,3,1,2,1,0,0
tornado.ioloop.PollIOLoop.add_callback,911,1,0,1,0,0,0
tornado.ioloop.PollIOLoop.add_callback_from_signal,927,1,1,0,1,0,0
tornado.ioloop.PollIOLoop.add_handler,701,2,1,1,1,0,0
tornado.ioloop.PollIOLoop.call_at,894,1,1,0,1,0,0
tornado.ioloop.PollIOLoop.close,689,4,3,1,3,1,1
tornado.ioloop.PollIOLoop.initialize,663,2,2,0,2,0,0
tornado.ioloop.PollIOLoop.remove_handler,710,2,1,1,1,0,0
tornado.ioloop.PollIOLoop.start,729,6,6,0,6,0,0
tornado.ioloop.PollIOLoop.time,891,1,0,1,0,0,0
tornado.ioloop.PollIOLoop.update_handler,706,1,1,0,1,0,0
tornado.ioloop._Timeout.__init__,952,1,0,1,0,0,0
tornado.iostream.BaseIOStream._add_io_state,896,8,2,6,2,0,0
tornado.iostream.BaseIOStream._check_closed,876,3,1,2,1,0,0
tornado.iostream.BaseIOStream._check_max_bytes,813,1,0,1,0,0,0
tornado.iostream.BaseIOStream._consume,869,2,1,1,1,0,0
tornado.iostream.BaseIOStream._find_read_pos,765,5,3,2,3,0,0
tornado.iostream.BaseIOStream._handle_events,494,8,8,0,8,0,0
tornado.iostream.BaseIOStream._handle_read,642,5,4,1,4,0,0
tornado.iostream.BaseIOStream._handle_write,820,8,6,2,6,0,0
tornado.iostream.BaseIOStream._is_connreset,929,5,1,4,1,0,0
tornado.iostream.BaseIOStream._maybe_add_error_listener,880,7,3,4,3,0,5
tornado.iostream.BaseIOStream._maybe_run_close_callback,431,8,4,4,4,0,5
tornado.iostream.BaseIOStream._read_from_buffer,755,3,1,2,1,0,0
tornado.iostream.BaseIOStream._read_to_buffer,718,4,3,1,3,0,0
tornado.iostream.BaseIOStream._read_to_buffer_loop,582,7,5,2,5,0,0
tornado.iostream.BaseIOStream._run_callback,547,6,2,4,2,0,5
tornado.iostream.BaseIOStream._run_read_callback,666,7,3,4,3,0,5
tornado.iostream.BaseIOStream._run_streaming_callback,747,3,1,2,1,0,0
tornado.iostream.BaseIOStream._set_read_callback,657,4,0,4,0,0,0
tornado.iostream.BaseIOStream._try_inline_read,685,12,8,4,8,0,0
tornado.iostream.BaseIOStream.close,405,24,5,19,5,0,5
tornado.iostream.BaseIOStream.close_fd,186,1,0,1,0,0,0
tornado.iostream.BaseIOStream.closed,475,17,0,17,0,0,0
tornado.iostream.BaseIOStream.fileno,182,4,0,4,0,0,0
tornado.iostream.BaseIOStream.get_fd_error,211,1,0,1,0,0,0
tornado.iostream.BaseIOStream.read_bytes,286,36,4,32,4,0,0
tornado.iostream.BaseIOStream.read_from_fd,201,1,0,1,0,0,0
tornado.iostream.BaseIOStream.read_until,255,29,5,24,5,0,0
tornado.iostream.BaseIOStream.read_until_close,316,24,6,18,6,0,0
tornado.iostream.BaseIOStream.read_until_regex,221,9,5,4,5,0,0
tornado.iostream.BaseIOStream.reading,467,2,0,2,0,0,0
tornado.iostream.BaseIOStream.set_close_callback,395,3,1,2,1,0,0
tornado.iostream.BaseIOStream.write,351,13,6,7,6,0,0
tornado.iostream.BaseIOStream.write_to_fd,194,1,0,1,0,0,0
tornado.iostream.BaseIOStream.writing,471,1,0,1,0,0,0
tornado.iostream.IOStream.__init__,986,24,0,24,0,0,0
tornado.iostream.IOStream._handle_connect,1160,3,3,0,3,0,0
tornado.iostream.IOStream.close_fd,994,1,1,0,1,0,0
tornado.iostream.IOStream.connect,1019,14,5,9,5,1,1
tornado.iostream.IOStream.fileno,991,3,0,3,0,0,0
tornado.iostream.IOStream.read_from_fd,1003,1,1,0,1,0,0
tornado.iostream.IOStream.set_nodelay,1183,1,1,0,1,0,0
tornado.iostream.IOStream.start_tls,1084,6,3,3,3,0,0
tornado.iostream.PipeIOStream.__init__,1451,4,1,3,1,0,0
tornado.iostream.PipeIOStream.read_from_fd,1465,2,2,0,2,0,0
tornado.iostream.SSLIOStream.__init__,1208,9,1,8,1,0,0
tornado.iostream.SSLIOStream._do_ssl_handshake,1238,6,4,2,4,0,0
tornado.iostream.SSLIOStream._handle_connect,1339,3,3,0,3,0,0
tornado.iostream.SSLIOStream._handle_read,1320,1,1,0,1,0,0
tornado.iostream.SSLIOStream._handle_write,1326,1,1,0,1,0,0
tornado.iostream.SSLIOStream._is_connreset,1437,1,0,1,0,0,0
tornado.iostream.SSLIOStream._run_ssl_connect_callback,1283,2,0,2,0,0,0
tornado.iostream.SSLIOStream._verify_cert,1293,1,0,1,0,0,0
tornado.iostream.SSLIOStream.connect,1332,2,1,1,1,0,0
tornado.iostream.SSLIOStream.wait_for_handshake,1362,6,1,5,1,0,0
tornado.iostream._double_prefix,1484,2,1,1,1,0,0
tornado.iostream._merge_prefix,1493,4,1,3,1,0,0
tornado.locale.(global),0,1,1,0,1,0,0
tornado.locale.CSVLocale.pgettext,429,1,1,0,1,0,0
tornado.locale.CSVLocale.translate,417,2,1,1,1,0,0
tornado.locale.GettextLocale.__init__,437,1,0,1,0,0,0
tornado.locale.Locale.__init__,247,2,2,0,2,0,0
tornado.locale.Locale.format_date,280,3,2,1,2,0,0
tornado.locale.Locale.format_day,366,2,1,1,1,0,0
tornado.locale.Locale.friendly_number,403,2,1,1,1,0,0
tornado.locale.Locale.get,228,2,1,1,1,0,0
tornado.locale.Locale.get_closest,210,3,2,1,2,0,0
tornado.locale.Locale.list,386,4,3,1,3,0,0
tornado.locale.get,61,1,1,0,1,0,0
tornado.locale.load_gettext_translations,155,1,0,1,0,0,0
tornado.locale.load_translations,89,2,1,1,1,0,0
tornado.locks.BoundedSemaphore.__init__,395,1,0,1,0,0,0
tornado.locks.Condition.notify,137,6,0,6,0,0,0
tornado.locks.Condition.notify_all,149,3,1,2,1,0,0
tornado.locks.Condition.wait,119,4,4,0,4,0,0
tornado.locks.Event.__init__,192,2,1,1,1,0,0
tornado.locks.Event.__repr__,195,1,1,0,1,0,0
tornado.locks.Event.clear,211,1,1,0,1,0,0
tornado.locks.Event.is_set,199,2,0,2,0,0,0
tornado.locks.Lock.__init__,428,1,1,0,1,0,0
tornado.locks.Lock.acquire,436,2,1,1,1,1,1
tornado.locks.Lock.release,444,2,1,1,1,1,1
tornado.locks.Semaphore.__repr__,332,1,1,0,1,0,0
tornado.locks.Semaphore.acquire,357,6,6,0,6,0,0
tornado.locks.Semaphore.release,340,1,1,0,1,0,0
tornado.locks._ReleasingContextManager.__init__,239,2,0,2,0,0,0
tornado.locks._TimeoutGarbageCollector._garbage_collect,45,2,0,2,0,0,0
tornado.log.LogFormatter.__init__,92,4,2,2,2,0,0
tornado.log.LogFormatter.format,132,6,4,2,4,0,0
tornado.log._safe_unicode,63,1,0,1,0,0,0
tornado.log._stderr_supports_color,51,1,0,1,0,0,0
tornado.log.define_logging_options,208,3,1,2,1,0,0
tornado.log.enable_pretty_logging,179,3,1,2,1,0,0
tornado.netutil.(global),0,1,1,0,1,0,0
tornado.netutil.ExecutorResolver.close,362,1,1,0,1,0,0
tornado.netutil.ExecutorResolver.initialize,353,1,1,0,1,0,0
tornado.netutil.ExecutorResolver.resolve,368,1,0,1,0,0,0
tornado.netutil.OverrideResolver.close,441,2,1,1,1,1,1
tornado.netutil.OverrideResolver.resolve,444,2,1,1,1,1,1
tornado.netutil.ThreadedResolver._create_threadpool,416,1,0,1,0,0,0
tornado.netutil.ThreadedResolver.initialize,410,1,1,0,1,0,0
tornado.netutil.add_accept_handler,224,4,3,1,3,0,0
tornado.netutil.bind_sockets,113,8,3,5,3,0,2
tornado.netutil.bind_unix_socket,194,3,3,0,3,0,0
tornado.netutil.is_valid_ip,269,2,0,2,0,0,0
tornado.netutil.ssl_options_to_context,459,3,1,2,1,0,0
tornado.netutil.ssl_wrap_socket,492,5,1,4,1,0,0
tornado.options.(global),0,2,2,0,2,0,0
tornado.options.OptionParser.__getattr__,106,1,1,0,1,0,0
tornado.options.OptionParser.__getitem__,119,1,1,0,1,0,0
tornado.options.OptionParser.__init__,99,18,1,17,1,0,0
tornado.options.OptionParser._help_callback,325,1,1,0,1,0,0
tornado.options.OptionParser.add_parse_callback,330,2,0,2,0,0,0
tornado.options.OptionParser.as_dict,157,3,2,1,2,0,0
tornado.options.OptionParser.define,165,16,1,15,1,0,0
tornado.options.OptionParser.group_dict,136,3,2,1,2,0,0
tornado.options.OptionParser.groups,129,3,0,3,0,0,0
tornado.options.OptionParser.items,122,31,2,29,2,1,1
tornado.options.OptionParser.mockable,338,2,1,1,1,0,0
tornado.options.OptionParser.parse_command_line,232,12,3,9,3,0,0
tornado.options.OptionParser.parse_config_file,275,3,1,2,1,0,0
tornado.options.OptionParser.print_help,296,4,1,3,1,0,0
tornado.options.OptionParser.run_parse_callbacks,334,2,0,2,0,0,0
tornado.options._Mockable.__init__,368,1,0,1,0,0,0
tornado.options._Option.__init__,388,1,0,1,0,0,0
tornado.options._Option.parse,407,3,3,0,3,0,0
tornado.options._Option.value,404,7,0,7,0,0,0
